harvest,location,point,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl
gas_line,perimeter,815,sb,0,0,0,0,1012.8358482059843,1925.7948280472124,0,0
gas_line,perimeter,815,bta,0,0,0,0,5064.179241029922,1155.4768968283274,0,0
gas_line,perimeter,815,pc,0,0,0,0,0,1540.63586243777,0,0
gas_line,perimeter,816,sb,1012.8358482059843,0,0,0,4051.3433928239374,3851.5896560944248,0,0
gas_line,perimeter,816,pc,0,0,0,0,0,1155.4768968283274,385.1589656094425,0
gas_line,perimeter,817,rm,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,817,sb,0,385.1589656094425,0,0,2025.6716964119687,385.1589656094425,0,0
gas_line,perimeter,817,ab,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0
gas_line,perimeter,817,wa,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,817,bta,0,385.1589656094425,0,0,0,4236.748621703868,0,0
gas_line,perimeter,817,pc,0,0,0,0,0,0,385.1589656094425,0
gas_line,perimeter,817,bc,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,817,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,818,sb,0,0,0,0,0,770.317931218885,0,0
gas_line,perimeter,818,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,818,bta,1012.8358482059843,0,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,818,pc,0,0,0,0,0,0,1925.7948280472124,0
gas_line,perimeter,818,ro,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,819,svb,2025.6716964119687,385.1589656094425,0,0,0,385.1589656094425,0,0
gas_line,perimeter,819,sb,0,0,0,0,0,770.317931218885,0,0
gas_line,perimeter,819,pb,0,385.1589656094425,0,0,0,770.317931218885,0,0
gas_line,perimeter,819,ab,16205.37357129575,0,0,0,8102.686785647875,0,0,0
gas_line,perimeter,819,bta,1012.8358482059843,385.1589656094425,0,0,0,1540.63586243777,0,0
gas_line,perimeter,819,pc,0,385.1589656094425,0,0,0,2696.1127592660973,2310.953793656655,0
gas_line,perimeter,819,ro,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,820,pb,3038.507544617953,770.317931218885,0,0,0,770.317931218885,0,0
gas_line,perimeter,820,ab,5064.179241029922,0,0,0,0,0,0,0
gas_line,perimeter,820,yp,7089.85093744189,0,0,0,0,0,0,0
gas_line,perimeter,820,bta,2025.6716964119687,2310.953793656655,0,0,0,3466.4306904849823,1925.7948280472124,0
gas_line,perimeter,820,pc,4051.3433928239374,2310.953793656655,0,0,0,4621.90758731331,1155.4768968283274,0
gas_line,perimeter,820,ro,2025.6716964119687,0,0,0,0,0,0,0
gas_line,perimeter,821,pb,1012.8358482059843,0,0,0,0,1540.63586243777,0,0
gas_line,perimeter,821,ab,3038.507544617953,0,0,0,0,0,0,0
gas_line,perimeter,821,bta,0,0,0,0,1012.8358482059843,6162.54344975108,770.317931218885,0
gas_line,perimeter,821,pc,1012.8358482059843,770.317931218885,0,0,0,1925.7948280472124,2696.1127592660973,0
gas_line,perimeter,822,sb,0,0,0,0,8102.686785647875,0,0,0
gas_line,perimeter,822,pb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,822,bta,0,0,0,0,4051.3433928239374,2310.953793656655,0,0
gas_line,perimeter,823,wa,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,823,bta,0,0,0,0,1012.8358482059843,3081.27172487554,770.317931218885,0
gas_line,perimeter,823,pc,0,0,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,824,wa,1012.8358482059843,0,0,0,0,0,0,0
gas_line,perimeter,824,bta,0,770.317931218885,0,0,0,770.317931218885,385.1589656094425,0
gas_line,perimeter,824,pc,1012.8358482059843,385.1589656094425,0,0,0,770.317931218885,3081.27172487554,385.1589656094425
gas_line,perimeter,825,ab,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,825,bta,1012.8358482059843,385.1589656094425,0,0,0,0,0,0
gas_line,perimeter,825,pc,0,1925.7948280472124,0,0,0,1540.63586243777,4236.748621703868,0
gas_line,perimeter,826,rm,2025.6716964119687,0,0,0,3038.507544617953,385.1589656094425,0,0
gas_line,perimeter,826,svb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,826,pb,1012.8358482059843,0,0,0,1012.8358482059843,385.1589656094425,0,0
gas_line,perimeter,826,ab,0,0,0,0,7089.85093744189,0,0,0
gas_line,perimeter,826,bta,2025.6716964119687,0,0,0,12154.030178471812,0,0,0
gas_line,perimeter,826,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,827,rm,2025.6716964119687,0,0,0,4051.3433928239374,385.1589656094425,0,0
gas_line,perimeter,827,pb,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,827,bta,8102.686785647875,770.317931218885,0,0,2025.6716964119687,3466.4306904849823,385.1589656094425,0
gas_line,perimeter,828,pb,1012.8358482059843,0,0,0,2025.6716964119687,770.317931218885,0,0
gas_line,perimeter,828,wa,0,0,0,0,0,1540.63586243777,0,0
gas_line,perimeter,828,bta,5064.179241029922,0,0,0,8102.686785647875,2696.1127592660973,385.1589656094425,0
gas_line,perimeter,828,pc,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,829,stm,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,829,rm,0,0,0,0,0,1155.4768968283274,0,0
gas_line,perimeter,829,svb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,829,ab,1012.8358482059843,0,0,0,4051.3433928239374,0,0,0
gas_line,perimeter,829,wa,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,829,bta,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,829,pc,0,0,0,0,2025.6716964119687,0,0,0
gas_line,perimeter,829,ro,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,830,rm,4051.3433928239374,0,0,0,2025.6716964119687,2696.1127592660973,0,0
gas_line,perimeter,830,svb,3038.507544617953,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,830,pb,3038.507544617953,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,830,bta,2025.6716964119687,0,0,0,6077.015089235906,3466.4306904849823,0,0
gas_line,perimeter,831,rm,11141.194330265827,0,0,0,6077.015089235906,3851.5896560944248,0,0
gas_line,perimeter,831,sm,0,385.1589656094425,0,0,0,0,0,0
gas_line,perimeter,831,ab,2025.6716964119687,0,0,0,0,0,0,0
gas_line,perimeter,831,bta,0,770.317931218885,0,0,0,1925.7948280472124,0,0
gas_line,perimeter,832,rm,0,0,0,0,2025.6716964119687,0,0,0
gas_line,perimeter,832,pb,0,0,0,0,2025.6716964119687,0,0,0
gas_line,perimeter,832,bta,0,0,0,0,2025.6716964119687,1155.4768968283274,0,0
gas_line,perimeter,833,pb,0,0,0,0,1012.8358482059843,0,0,0
gas_line,perimeter,833,bta,2025.6716964119687,770.317931218885,0,0,15192.537723089765,0,0,0
gas_line,perimeter,834,rm,0,0,0,0,5064.179241029922,0,0,0
gas_line,perimeter,834,bta,5064.179241029922,0,0,0,4051.3433928239374,770.317931218885,0,0
gas_line,perimeter,834,sp,1012.8358482059843,0,0,0,3038.507544617953,0,0,0
gas_line,perimeter,835,rm,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,835,sm,0,0,0,0,5064.179241029922,385.1589656094425,0,0
gas_line,perimeter,835,svb,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,835,wa,0,0,0,0,1012.8358482059843,1540.63586243777,0,0
gas_line,perimeter,835,pc,0,0,0,0,0,385.1589656094425,0,0
gas_line,perimeter,835,bc,0,0,0,0,1012.8358482059843,770.317931218885,0,0
red_pine,control,746,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,746,pb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,746,qa,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,747,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,747,pb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,748,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,748,svb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,748,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,748,pb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,750,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,751,mia,0,0,0,0,0,0,0,0
red_pine,control,752,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,752,pb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,752,ab,0,0,0,0,10128.358482059844,0,0,0
red_pine,control,752,bta,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,752,co,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,753,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,753,ab,0,0,0,0,10128.358482059844,0,0,0
red_pine,control,754,sb,0,0,0,0,7089.85093744189,0,0,0
red_pine,control,754,pb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,754,ab,1012.8358482059843,0,0,0,3038.507544617953,0,0,0
red_pine,control,754,co,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,control,755,svb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,755,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,755,ab,0,0,0,0,8102.686785647875,0,0,0
red_pine,control,756,svb,1012.8358482059843,0,0,0,6077.015089235906,0,0,0
red_pine,control,756,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,756,ab,1012.8358482059843,0,0,0,10128.358482059844,0,0,0
red_pine,control,756,pc,2025.6716964119687,0,0,0,0,0,0,0
red_pine,control,757,svb,0,0,0,0,16205.37357129575,0,0,0
red_pine,control,757,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,757,ab,0,0,0,0,12154.030178471812,0,0,0
red_pine,control,757,bta,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,757,pc,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0
red_pine,control,758,svb,1012.8358482059843,0,0,0,12154.030178471812,0,0,0
red_pine,control,758,sb,1012.8358482059843,0,0,0,9115.52263385386,0,0,0
red_pine,control,758,ab,3038.507544617953,0,0,0,10128.358482059843,0,0,0
red_pine,control,758,bta,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0
red_pine,control,759,svb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,759,ab,0,0,0,0,4051.3433928239374,0,0,385.1589656094425
red_pine,control,759,bta,0,0,0,0,0,0,385.1589656094425,0
red_pine,control,760,svb,0,0,0,0,6077.015089235906,0,0,0
red_pine,control,760,ab,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,760,bta,0,0,0,0,3038.507544617953,2310.953793656655,0,385.1589656094425
red_pine,control,761,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,761,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,761,ab,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,761,bta,0,0,0,0,3038.507544617953,1155.4768968283274,770.317931218885,0
red_pine,control,762,rm,0,0,0,0,5064.179241029922,0,0,0
red_pine,control,762,sb,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0
red_pine,control,762,ab,0,0,0,0,3038.507544617953,0,0,0
red_pine,control,762,bta,0,0,0,0,2025.6716964119687,770.317931218885,0,0
red_pine,control,763,sb,0,0,0,0,6077.015089235906,0,0,0
red_pine,control,763,wa,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,763,bta,0,0,0,0,9115.52263385386,0,0,0
red_pine,control,763,co,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,764,sb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,764,ab,0,0,0,0,12154.030178471812,0,0,0
red_pine,control,764,bta,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,765,svb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,765,ab,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,765,bta,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,766,sb,0,0,0,0,4051.3433928239374,385.1589656094425,0,0
red_pine,control,766,ab,1012.8358482059843,0,0,0,3038.507544617953,0,0,0
red_pine,control,766,bta,0,0,0,0,1012.8358482059843,1155.4768968283274,0,385.1589656094425
red_pine,control,766,co,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,767,stm,0,0,0,0,0,385.1589656094425,0,0
red_pine,control,767,rm,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,767,svb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,767,wa,0,0,0,0,3038.507544617953,0,0,0
red_pine,control,767,eh,0,0,0,0,6077.015089235906,0,0,0
red_pine,control,768,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,768,svb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,768,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,769,rm,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,769,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,769,ab,0,0,0,0,6077.015089235907,0,0,0
red_pine,control,770,rm,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,770,svb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,770,sb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,control,770,ab,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,770,bc,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,771,rm,2025.6716964119687,0,0,0,2025.6716964119687,0,0,0
red_pine,control,771,svb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
red_pine,control,771,sb,1012.8358482059843,0,0,0,0,0,0,0
red_pine,control,771,wa,3038.507544617953,0,0,0,0,0,0,0
red_pine,control,771,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,772,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,773,svb,0,0,0,0,5064.179241029922,385.1589656094425,0,0
red_pine,control,773,ab,0,0,0,0,3038.507544617953,385.1589656094425,0,0
red_pine,control,773,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,774,rm,0,0,0,0,3038.507544617953,0,0,0
red_pine,control,774,wo,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,774,ro,0,0,0,0,2025.6716964119687,0,0,0
red_pine,control,775,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,775,svb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,control,775,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,334,sb,0,0,0,0,4051.3433928239374,0,0,0
red_pine,interior,334,pc,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,334,ro,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,interior,335,svb,1012.8358482059843,1540.63586243777,0,0,0,0,0,0
red_pine,interior,335,wa,2025.6716964119687,0,0,0,0,0,0,0
red_pine,interior,335,bta,2025.6716964119687,385.1589656094425,0,0,0,0,0,0
red_pine,interior,335,qa,4051.3433928239374,5392.225518532195,0,0,0,1540.63586243777,6162.54344975108,770.317931218885
red_pine,interior,335,bc,2025.6716964119687,0,0,0,0,0,0,0
red_pine,interior,336,rm,2025.6716964119687,0,0,0,0,0,0,0
red_pine,interior,336,svb,4051.3433928239374,0,0,0,9115.52263385386,385.1589656094425,0,0
red_pine,interior,336,sb,1012.8358482059843,0,0,0,0,0,0,0
red_pine,interior,336,wa,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,interior,336,bta,0,0,0,0,0,4236.748621703868,1540.63586243777,0
red_pine,interior,336,bc,0,0,0,0,0,385.1589656094425,0,0
red_pine,interior,336,cc,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,interior,337,rm,0,0,0,0,8102.686785647875,385.1589656094425,0,0
red_pine,interior,337,svb,0,0,0,0,3038.507544617953,0,0,0
red_pine,interior,337,bta,0,0,0,0,3038.507544617953,0,0,0
red_pine,interior,338,rm,0,0,0,0,20256.71696411969,1540.63586243777,0,0
red_pine,interior,338,sm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,338,svb,0,0,0,0,17218.209419501734,1155.4768968283274,0,0
red_pine,interior,338,wa,0,0,0,0,4051.3433928239374,0,0,0
red_pine,interior,339,rm,0,0,0,0,0,385.1589656094425,0,0
red_pine,interior,339,svb,0,0,0,0,5064.179241029922,0,0,0
red_pine,interior,339,wa,0,0,0,0,4051.3433928239374,0,0,0
red_pine,interior,339,wo,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,339,ro,0,0,0,0,2025.6716964119687,0,0,0
red_pine,interior,340,wp,1012.8358482059843,0,0,0,0,0,0,0
red_pine,interior,340,rm,12154.030178471812,0,0,0,0,0,0,0
red_pine,interior,340,ah,0,0,0,0,0,385.1589656094425,0,0
red_pine,interior,340,wa,3038.507544617953,0,0,0,6077.015089235906,2696.1127592660973,0,0
red_pine,interior,340,eh,0,0,0,0,0,385.1589656094425,0,0
red_pine,interior,340,pc,0,0,0,0,0,770.317931218885,770.317931218885,0
red_pine,interior,340,cc,0,0,0,0,0,1925.7948280472124,0,0
red_pine,interior,340,co,0,0,0,0,3038.507544617953,0,0,0
red_pine,interior,340,ro,0,0,0,0,1012.8358482059843,770.317931218885,0,0
red_pine,interior,341,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,341,svb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,interior,341,bta,1012.8358482059843,0,0,0,1012.8358482059843,1540.63586243777,385.1589656094425,0
red_pine,interior,341,pc,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,interior,342,rm,0,0,0,0,6077.015089235906,1155.4768968283274,0,0
red_pine,interior,342,svb,0,0,0,0,5064.179241029922,0,0,0
red_pine,interior,342,ab,0,0,0,0,3038.507544617953,0,0,0
red_pine,interior,342,bta,0,0,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,interior,342,qa,0,0,0,0,0,0,0,385.1589656094425
red_pine,interior,343,svb,2025.6716964119687,0,0,0,9115.52263385386,0,0,0
red_pine,interior,343,ab,0,0,0,0,5064.179241029922,0,0,0
red_pine,interior,343,wa,1012.8358482059843,0,0,0,0,0,0,0
red_pine,interior,343,bta,0,0,0,0,1012.8358482059843,770.317931218885,0,0
red_pine,interior,344,rm,1012.8358482059843,0,0,0,4051.3433928239374,385.1589656094425,0,385.1589656094425
red_pine,interior,344,svb,6077.015089235907,0,0,0,2025.6716964119687,385.1589656094425,0,0
red_pine,interior,344,sb,0,0,0,0,2025.6716964119687,385.1589656094425,0,0
red_pine,interior,344,qa,0,0,0,0,0,1540.63586243777,0,1155.4768968283274
red_pine,interior,345,rm,0,0,0,0,7089.85093744189,0,0,0
red_pine,interior,345,wa,0,0,0,0,7089.85093744189,0,0,0
red_pine,interior,346,stm,0,0,0,0,2025.6716964119687,0,0,0
red_pine,interior,346,rm,0,0,0,0,28359.40374976756,385.1589656094425,0,0
red_pine,interior,346,sm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,346,sb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,346,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,346,bta,0,0,0,0,0,385.1589656094425,0,0
red_pine,interior,346,pc,0,0,0,0,0,1540.63586243777,385.1589656094425,0
red_pine,interior,346,ro,0,0,0,0,6077.015089235906,0,0,0
red_pine,interior,347,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,347,wa,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,347,bta,0,0,0,0,1012.8358482059843,3081.27172487554,0,0
red_pine,interior,347,pc,0,0,0,0,11141.194330265827,770.317931218885,0,0
red_pine,interior,347,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,348,rm,0,0,0,0,14179.70187488378,0,0,0
red_pine,interior,348,svb,0,0,0,0,8102.686785647875,1540.63586243777,0,0
red_pine,interior,348,ab,0,0,0,0,4051.3433928239374,0,0,0
red_pine,interior,348,wa,1012.8358482059843,0,0,0,3038.507544617953,0,0,0
red_pine,interior,348,pc,0,0,0,0,1012.8358482059843,1925.7948280472124,0,0
red_pine,interior,348,bc,0,0,0,0,1012.8358482059843,0,0,0
red_pine,interior,348,ro,0,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,880,rm,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,880,svb,0,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,880,sb,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,880,pc,3038.507544617953,0,0,0,8102.686785647875,17332.15345242491,0,0
red_pine,perimeter,881,rm,0,0,0,0,0,1540.63586243777,0,0
red_pine,perimeter,881,svb,11141.19433026583,385.1589656094425,0,0,6077.015089235906,8858.656209017176,0,0
red_pine,perimeter,881,bta,0,0,0,0,0,385.1589656094425,0,0
red_pine,perimeter,881,pc,0,0,0,0,0,4236.748621703868,0,0
red_pine,perimeter,882,bta,0,0,0,0,5064.179241029922,1925.7948280472124,0,0
red_pine,perimeter,882,pc,0,0,0,0,5064.179241029922,0,0,0
red_pine,perimeter,883,rm,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,883,svb,4051.3433928239374,0,0,0,8102.686785647875,770.317931218885,0,0
red_pine,perimeter,883,ab,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,883,wa,1012.8358482059843,0,0,0,0,385.1589656094425,0,0
red_pine,perimeter,883,bta,0,0,0,0,0,770.317931218885,0,0
red_pine,perimeter,883,ro,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,884,rm,0,0,0,0,4051.3433928239374,1540.63586243777,0,0
red_pine,perimeter,884,bta,0,0,0,0,0,385.1589656094425,0,0
red_pine,perimeter,884,pc,0,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,885,rm,2025.6716964119687,0,0,0,0,0,0,0
red_pine,perimeter,885,svb,0,385.1589656094425,0,0,0,0,0,0
red_pine,perimeter,885,sb,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,885,pb,0,0,0,0,0,385.1589656094425,0,0
red_pine,perimeter,885,bta,2025.6716964119687,0,0,0,0,5777.384484141638,1540.63586243777,0
red_pine,perimeter,886,stm,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,886,rm,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,886,eh,0,385.1589656094425,0,0,0,0,0,0
red_pine,perimeter,886,bta,0,0,0,0,0,1540.63586243777,1155.4768968283274,0
red_pine,perimeter,886,qa,2025.6716964119687,0,0,0,0,5007.066552922752,5777.384484141638,385.1589656094425
red_pine,perimeter,886,pc,0,385.1589656094425,0,0,0,0,0,0
red_pine,perimeter,887,rm,4051.3433928239374,0,0,0,0,1925.7948280472124,0,0
red_pine,perimeter,887,svb,0,0,0,0,0,1540.63586243777,0,0
red_pine,perimeter,887,pb,0,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,887,ab,0,0,0,0,5064.179241029922,385.1589656094425,0,0
red_pine,perimeter,887,eh,0,0,0,0,0,5007.066552922752,0,0
red_pine,perimeter,887,pc,1012.8358482059843,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,887,ro,4051.3433928239374,0,0,0,0,0,0,0
red_pine,perimeter,888,rm,0,0,0,0,1012.8358482059843,1540.63586243777,0,0
red_pine,perimeter,888,svb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,889,sb,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,889,wa,0,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,890,rm,0,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,890,sb,0,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,890,pb,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
red_pine,perimeter,890,wa,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,890,bta,0,0,0,0,3038.507544617953,0,0,0
red_pine,perimeter,890,pc,0,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,890,cc,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,890,unk,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,891,rm,4051.3433928239374,0,0,0,6077.015089235906,0,0,0
red_pine,perimeter,891,sm,1012.8358482059843,0,0,0,0,0,0,0
red_pine,perimeter,891,svb,10128.358482059844,0,0,0,9115.52263385386,770.317931218885,0,0
red_pine,perimeter,891,pb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,891,ab,2025.6716964119687,0,0,0,0,0,0,0
red_pine,perimeter,891,bta,0,0,0,0,0,1155.4768968283274,0,0
red_pine,perimeter,891,pc,0,0,0,0,12154.030178471812,770.317931218885,0,0
red_pine,perimeter,891,bc,0,0,0,0,2025.6716964119687,0,0,0
red_pine,perimeter,891,ro,0,0,0,0,0,770.317931218885,0,0
red_pine,perimeter,892,rm,0,0,0,0,3038.507544617953,0,0,0
red_pine,perimeter,892,svb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,892,pb,0,0,0,0,1012.8358482059843,0,0,0
red_pine,perimeter,892,pc,0,0,0,0,4051.3433928239374,3466.4306904849823,0,0
red_pine,perimeter,892,ro,0,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,384,wa,0,0,0,0,3038.507544617953,0,0,0
sta_rd,control,385,sb,0,0,0,0,0,1155.4768968283274,0,0
sta_rd,control,385,wa,0,0,0,0,4051.3433928239374,0,0,0
sta_rd,control,386,sb,2025.6716964119687,0,0,0,18231.04526770772,0,0,0
sta_rd,control,387,sb,8102.686785647875,0,0,0,23295.22450873764,0,0,0
sta_rd,control,387,pc,3038.507544617953,0,0,0,0,0,0,0
sta_rd,control,388,sb,4051.3433928239374,0,0,0,0,0,0,0
sta_rd,control,388,pc,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,389,rm,4051.3433928239374,0,0,0,0,0,0,0
sta_rd,control,389,sb,1012.8358482059843,0,0,0,8102.686785647875,0,0,0
sta_rd,control,389,pc,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,390,sb,9115.52263385386,0,0,0,22282.388660531655,0,0,0
sta_rd,control,391,sb,3038.507544617953,0,0,0,5064.179241029922,0,0,0
sta_rd,control,392,sb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,392,bta,1012.8358482059843,0,0,0,0,0,770.317931218885,0
sta_rd,control,392,pc,2025.6716964119687,0,0,0,0,0,0,0
sta_rd,control,393,stm,2025.6716964119687,0,0,0,2025.6716964119687,0,0,0
sta_rd,control,393,sb,35449.25468720945,0,0,0,30385.07544617953,0,0,0
sta_rd,control,393,ab,0,0,0,0,0,385.1589656094425,0,0
sta_rd,control,394,sb,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,395,stm,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,395,sb,0,0,0,0,0,0,0,0
sta_rd,control,395,wa,0,0,0,0,2025.6716964119687,0,0,0
sta_rd,control,396,rm,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,397,sb,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,398,mia,0,0,0,0,0,0,0,0
sta_rd,control,399,rm,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,400,ab,0,0,0,0,0,1925.7948280472124,0,0
