describ,harvest,season,TRMT,spp,tpa,tpha,wall_denom,points_occupied,age,PCT_pts_present
winners,red_pine,2019,outside,sb,132.8134364170491,328.04918795011133,29,5,3,17.24137931034483
winners,red_pine,2019,outside,svb,119.5320927753442,295.2442691551002,29,4,3,13.793103448275861
winners,red_pine,2019,outside,rm,66.40671820852452,164.02459397505558,29,4,3,13.793103448275861
winners,red_pine,2019,outside,ro,66.40671820852452,164.02459397505558,29,4,3,13.793103448275861
winners,red_pine,2019,outside,eh,39.84403092511472,98.41475638503337,29,1,3,3.4482758620689653
winners,red_pine,2019,outside,pb,39.84403092511472,98.41475638503337,29,2,3,6.896551724137931
winners,red_pine,2019,outside,stm,13.281343641704897,32.8049187950111,29,1,3,3.4482758620689653
winners,red_pine,2019,inside,bta,357.64761092305343,883.389598979942,28,11,3,39.285714285714285
winners,red_pine,2019,inside,pc,357.64761092305287,883.3895989799407,28,10,3,35.714285714285715
winners,red_pine,2019,inside,rm,233.84651483430403,577.600891640731,28,8,3,28.57142857142857
winners,red_pine,2019,inside,svb,110.04541874555497,271.8121843015208,28,4,3,14.285714285714285
winners,red_pine,2019,inside,wa,110.04541874555497,271.8121843015208,28,4,3,14.285714285714285
winners,red_pine,2019,inside,ro,41.26703202958308,101.92956911307019,28,3,3,10.714285714285714
winners,red_pine,2019,inside,qa,41.26703202958286,101.92956911306966,28,1,3,3.571428571428571
winners,red_pine,2019,inside,eh,27.51135468638875,67.95304607538021,28,1,3,3.571428571428571
winners,red_pine,2019,inside,pb,13.755677343194359,33.976523037690065,28,1,3,3.571428571428571
winners,red_pine,2019,inside,sb,13.755677343194359,33.976523037690065,28,1,3,3.571428571428571
winners,red_pine,2019,inside,wo,13.755677343194359,33.976523037690065,28,1,3,3.571428571428571
winners,red_pine,2020,outside,ab,464.8470274596711,1148.1721578253878,29,12,4,41.37931034482759
winners,red_pine,2020,outside,bta,252.34552919239277,623.2934571052102,29,8,4,27.586206896551722
winners,red_pine,2020,outside,sb,159.37612370045866,393.6590255401329,29,6,4,20.689655172413794
winners,red_pine,2020,outside,svb,146.09478005875374,360.85410674512184,29,5,4,17.24137931034483
winners,red_pine,2020,outside,pb,106.25074913363903,262.43935036008844,29,3,4,10.344827586206897
winners,red_pine,2020,outside,ro,106.250749133639,262.4393503600883,29,4,4,13.793103448275861
winners,red_pine,2020,outside,rm,66.40671820852455,164.02459397505567,29,3,4,10.344827586206897
winners,red_pine,2020,outside,co,53.12537456681965,131.21967518004456,29,1,4,3.4482758620689653
winners,red_pine,2020,outside,stm,39.84403092511448,98.41475638503277,29,1,4,3.4482758620689653
winners,red_pine,2020,outside,eh,26.562687283409794,65.6098375900222,29,2,4,6.896551724137931
winners,red_pine,2020,outside,wo,13.281343641704897,32.8049187950111,29,1,4,3.4482758620689653
winners,red_pine,2020,inside,pc,330.13625623666445,815.4365529045612,28,9,4,32.142857142857146
winners,red_pine,2020,inside,bta,233.84651483430383,577.6008916407304,28,6,4,21.428571428571427
winners,red_pine,2020,inside,rm,206.3351601479153,509.6478455653508,28,9,4,32.142857142857146
winners,red_pine,2020,inside,wa,206.3351601479153,509.6478455653508,28,8,4,28.57142857142857
winners,red_pine,2020,inside,svb,110.04541874555497,271.8121843015208,28,4,4,14.285714285714285
winners,red_pine,2020,inside,qa,96.2897414023606,237.8356612638307,28,3,4,10.714285714285714
winners,red_pine,2020,inside,ro,82.53406405916621,203.85913822614054,28,4,4,14.285714285714285
winners,red_pine,2020,inside,pb,27.511354686388717,67.95304607538013,28,2,4,7.142857142857142
winners,red_pine,2020,inside,ab,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2020,inside,bc,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2020,inside,eh,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2020,inside,sb,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2020,inside,sm,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2020,inside,wo,13.755677343194359,33.976523037690065,28,1,4,3.571428571428571
winners,red_pine,2021,outside,sb,371.87762196773735,918.5377262603114,29,17,5,58.620689655172406
winners,red_pine,2021,outside,ab,278.9082164758029,688.9032946952332,29,10,5,34.48275862068966
winners,red_pine,2021,outside,bta,185.93881098386822,459.2688631301546,29,6,5,20.689655172413794
winners,red_pine,2021,outside,rm,172.6574673421636,426.46394433514416,29,5,5,17.24137931034483
winners,red_pine,2021,outside,pb,132.81343641704882,328.04918795011065,29,6,5,20.689655172413794
winners,red_pine,2021,outside,ro,79.68806185022945,196.82951277006674,29,3,5,10.344827586206897
winners,red_pine,2021,outside,svb,79.68806185022945,196.82951277006674,29,4,5,13.793103448275861
winners,red_pine,2021,outside,stm,66.40671820852455,164.02459397505567,29,2,5,6.896551724137931
winners,red_pine,2021,outside,eh,39.84403092511472,98.41475638503337,29,2,5,6.896551724137931
winners,red_pine,2021,outside,co,39.84403092511448,98.41475638503277,29,1,5,3.4482758620689653
winners,red_pine,2021,outside,qa,13.281343641704897,32.8049187950111,29,1,5,3.4482758620689653
winners,red_pine,2021,outside,wa,13.281343641704897,32.8049187950111,29,1,5,3.4482758620689653
winners,red_pine,2021,outside,wp,13.281343641704897,32.8049187950111,29,1,5,3.4482758620689653
winners,red_pine,2021,inside,pc,371.4032882662473,917.3661220176308,28,11,5,39.285714285714285
winners,red_pine,2021,inside,bta,357.6476109230527,883.3895989799402,28,9,5,32.142857142857146
winners,red_pine,2021,inside,rm,247.60219217749872,611.5774146784219,28,8,5,28.57142857142857
winners,red_pine,2021,inside,wa,178.82380546152675,441.6947994899711,28,9,5,32.142857142857146
winners,red_pine,2021,inside,qa,137.55677343194344,339.76523037690026,28,5,5,17.857142857142858
winners,red_pine,2021,inside,ro,110.04541874555494,271.8121843015207,28,6,5,21.428571428571427
winners,red_pine,2021,inside,pb,27.51135468638875,67.95304607538021,28,1,5,3.571428571428571
winners,red_pine,2021,inside,svb,27.511354686388717,67.95304607538013,28,2,5,7.142857142857142
winners,red_pine,2021,inside,ah,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
winners,red_pine,2021,inside,co,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
winners,red_pine,2021,inside,eh,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
winners,red_pine,2021,inside,sb,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
winners,red_pine,2021,inside,wp,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
winners,red_pine,2022,outside,sb,358.59627832603223,885.7328074652997,29,15,6,51.724137931034484
winners,red_pine,2022,outside,ab,318.75224740091784,787.3180510802671,29,13,6,44.827586206896555
winners,red_pine,2022,outside,rm,252.34552919239277,623.2934571052102,29,9,6,31.03448275862069
winners,red_pine,2022,outside,bta,146.09478005875374,360.85410674512184,29,5,6,17.24137931034483
winners,red_pine,2022,outside,ro,132.81343641704882,328.04918795011065,29,5,6,17.24137931034483
winners,red_pine,2022,outside,pb,106.250749133639,262.4393503600883,29,5,6,17.24137931034483
winners,red_pine,2022,outside,eh,66.40671820852452,164.02459397505558,29,4,6,13.793103448275861
winners,red_pine,2022,outside,stm,39.84403092511448,98.41475638503277,29,1,6,3.4482758620689653
winners,red_pine,2022,outside,co,26.562687283409826,65.60983759002228,29,1,6,3.4482758620689653
winners,red_pine,2022,outside,svb,26.562687283409794,65.6098375900222,29,2,6,6.896551724137931
winners,red_pine,2022,outside,wp,13.281343641704897,32.8049187950111,29,1,6,3.4482758620689653
winners,red_pine,2022,inside,bta,343.89193357985823,849.4130759422499,28,10,6,35.714285714285715
winners,red_pine,2022,inside,pc,302.6249015502754,747.4835068291802,28,10,6,35.714285714285715
winners,red_pine,2022,inside,rm,220.09083749110997,543.6243686030416,28,7,6,25
winners,red_pine,2022,inside,wa,151.31245077513776,373.7417534145903,28,7,6,25
winners,red_pine,2022,inside,ro,123.80109608874929,305.78870733921076,28,7,6,25
winners,red_pine,2022,inside,qa,82.53406405916621,203.85913822614054,28,3,6,10.714285714285714
winners,red_pine,2022,inside,pb,55.02270937277747,135.90609215076034,28,3,6,10.714285714285714
winners,red_pine,2022,inside,sb,55.02270937277747,135.90609215076034,28,3,6,10.714285714285714
winners,red_pine,2022,inside,eh,41.267032029583106,101.92956911307027,28,2,6,7.142857142857142
winners,red_pine,2022,inside,ab,27.511354686388717,67.95304607538013,28,2,6,7.142857142857142
winners,red_pine,2022,inside,co,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
winners,red_pine,2022,inside,svb,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
winners,sta_rd,2019,outside,sb,453.1281948346375,1119.2266412415547,34,13,2,38.23529411764706
winners,sta_rd,2019,outside,ab,158.59486819212333,391.7293244345447,34,5,2,14.705882352941178
winners,sta_rd,2019,outside,wa,147.26666332125674,363.7486584035042,34,6,2,17.647058823529413
winners,sta_rd,2019,outside,rm,56.64102435432976,139.9033301551945,34,2,2,5.88235294117647
winners,sta_rd,2019,outside,bta,22.65640974173191,55.96133206207782,34,1,2,2.941176470588235
winners,sta_rd,2019,outside,stm,22.65640974173191,55.96133206207782,34,1,2,2.941176470588235
winners,sta_rd,2019,outside,pc,11.328204870865942,27.98066603103888,34,1,2,2.941176470588235
winners,sta_rd,2019,inside,pc,612.4658961330475,1512.7907634486278,61,29,2,47.540983606557376
winners,sta_rd,2019,inside,sb,107.33938385836895,265.12827813017134,61,7,2,11.475409836065573
winners,sta_rd,2019,inside,bta,101.02530245493573,249.5324970636913,61,4,2,6.557377049180328
winners,sta_rd,2019,inside,ba,94.71122105150224,233.93671599721057,61,5,2,8.19672131147541
winners,sta_rd,2019,inside,stm,44.19856982403437,109.17046746536492,61,2,2,3.278688524590164
winners,sta_rd,2019,inside,wa,31.57040701716741,77.97890533240351,61,3,2,4.918032786885246
winners,sta_rd,2019,inside,ab,25.256325613733804,62.383124265922504,61,2,2,3.278688524590164
winners,sta_rd,2019,inside,rm,25.256325613733804,62.383124265922504,61,2,2,3.278688524590164
winners,sta_rd,2019,inside,qa,18.94224421030044,46.7873431994421,61,2,2,3.278688524590164
winners,sta_rd,2019,inside,gb,12.628162806866966,31.191562132961412,61,1,2,1.639344262295082
winners,sta_rd,2020,outside,sb,498.4410143181015,1231.149305365711,34,16,3,47.05882352941176
winners,sta_rd,2020,outside,wa,169.92307306298906,419.709990465583,34,8,3,23.52941176470588
winners,sta_rd,2020,outside,ab,147.26666332125717,363.74865840350526,34,4,3,11.76470588235294
winners,sta_rd,2020,outside,rm,101.95384383779358,251.82599427935017,34,3,3,8.823529411764707
winners,sta_rd,2020,outside,bta,33.984614612597646,83.9419980931162,34,1,3,2.941176470588235
winners,sta_rd,2020,outside,stm,22.65640974173191,55.96133206207782,34,1,3,2.941176470588235
winners,sta_rd,2020,outside,pc,11.328204870865942,27.98066603103888,34,1,3,2.941176470588235
winners,sta_rd,2020,inside,pc,612.4658961330475,1512.7907634486278,61,29,3,47.540983606557376
winners,sta_rd,2020,inside,sb,265.1914189442059,655.0228047921887,61,16,3,26.229508196721312
winners,sta_rd,2020,inside,wa,183.1083606995706,452.2776509279395,61,13,3,21.311475409836063
winners,sta_rd,2020,inside,bta,101.02530245493573,249.5324970636913,61,4,3,6.557377049180328
winners,sta_rd,2020,inside,ba,69.45489543776819,171.55359173128747,61,3,3,4.918032786885246
winners,sta_rd,2020,inside,rm,56.826732630901084,140.36202959832568,61,4,3,6.557377049180328
winners,sta_rd,2020,inside,qa,31.57040701716741,77.97890533240351,61,2,3,3.278688524590164
winners,sta_rd,2020,inside,ab,6.314081403433476,15.595781066480686,61,1,3,1.639344262295082
winners,sta_rd,2021,outside,sb,453.12819483463767,1119.2266412415552,34,16,4,47.05882352941176
winners,sta_rd,2021,outside,wa,215.23589254645245,531.6326545897376,34,9,4,26.47058823529412
winners,sta_rd,2021,outside,ab,169.9230730629893,419.7099904655836,34,6,4,17.647058823529413
winners,sta_rd,2021,outside,rm,79.29743409606147,195.86466221727184,34,2,4,5.88235294117647
winners,sta_rd,2021,outside,stm,33.984614612597646,83.9419980931162,34,1,4,2.941176470588235
winners,sta_rd,2021,outside,bta,11.328204870865942,27.98066603103888,34,1,4,2.941176470588235
winners,sta_rd,2021,outside,sm,11.328204870865942,27.98066603103888,34,1,4,2.941176470588235
winners,sta_rd,2021,inside,pc,738.7475242017172,1824.7063847782417,61,36,4,59.01639344262295
winners,sta_rd,2021,inside,sb,214.67876771673812,530.2565562603432,61,15,4,24.59016393442623
winners,sta_rd,2021,inside,bta,101.02530245493573,249.5324970636913,61,4,4,6.557377049180328
winners,sta_rd,2021,inside,wa,88.3971396480685,218.34093493072925,61,7,4,11.475409836065573
winners,sta_rd,2021,inside,rm,82.08305824463514,202.74515386424883,61,6,4,9.836065573770492
winners,sta_rd,2021,inside,ba,69.45489543776819,171.55359173128747,61,3,4,4.918032786885246
winners,sta_rd,2021,inside,qa,31.570407017167394,77.97890533240347,61,4,4,6.557377049180328
winners,sta_rd,2021,inside,stm,31.570407017167277,77.97890533240319,61,2,4,3.278688524590164
winners,sta_rd,2021,inside,sm,12.628162806866966,31.191562132961412,61,1,4,1.639344262295082
winners,sta_rd,2021,inside,ab,12.628162806866952,31.191562132961373,61,2,4,3.278688524590164
winners,sta_rd,2022,outside,sb,509.76921918896704,1259.1299713967487,34,16,5,47.05882352941176
winners,sta_rd,2022,outside,wa,192.57948280472095,475.6713225276608,34,10,5,29.411764705882355
winners,sta_rd,2022,outside,ab,181.25127793385502,447.69065649662195,34,7,5,20.588235294117645
winners,sta_rd,2022,outside,stm,101.95384383779333,251.82599427934954,34,6,5,17.647058823529413
winners,sta_rd,2022,outside,rm,79.29743409606166,195.86466221727235,34,3,5,8.823529411764707
winners,sta_rd,2022,outside,sm,22.656409741731885,55.96133206207776,34,2,5,5.88235294117647
winners,sta_rd,2022,outside,ba,11.328204870865942,27.98066603103888,34,1,5,2.941176470588235
winners,sta_rd,2022,outside,pc,11.328204870865942,27.98066603103888,34,1,5,2.941176470588235
winners,sta_rd,2022,inside,pc,694.5489543776827,1715.5359173128766,61,35,5,57.377049180327866
winners,sta_rd,2022,inside,sb,290.4477445579402,717.4059290581124,61,17,5,27.86885245901639
winners,sta_rd,2022,inside,wa,145.2238722789697,358.70296452905524,61,11,5,18.0327868852459
winners,sta_rd,2022,inside,bta,101.02530245493573,249.5324970636913,61,4,5,6.557377049180328
winners,sta_rd,2022,inside,rm,101.0253024549356,249.53249706369098,61,6,5,9.836065573770492
winners,sta_rd,2022,inside,ba,82.08305824463515,202.74515386424886,61,4,5,6.557377049180328
winners,sta_rd,2022,inside,qa,50.51265122746761,124.76624853184501,61,4,5,6.557377049180328
winners,sta_rd,2022,inside,stm,31.570407017167277,77.97890533240319,61,2,5,3.278688524590164
winners,sta_rd,2022,inside,bc,12.628162806866952,31.191562132961373,61,2,5,3.278688524590164
winners,sta_rd,2022,inside,ab,6.314081403433476,15.595781066480686,61,1,5,1.639344262295082
