harvest,season,wall,size,type,spp,tpa,wall_denom,points_occupied,age,spp_freq
recknagel,2020,protected,exposed,other,empty,0,38,4,1,10.526315789473683
recknagel,2020,protected,exposed,interfering,pc,719.646523725302,38,7,1,18.421052631578945
recknagel,2020,protected,exposed,commercial,rm,413.6930983505666,38,4,1,10.526315789473683
recknagel,2020,protected,exposed,commercial,ro,639.6857988669358,38,9,1,23.684210526315788
recknagel,2020,control,exposed,commercial,sb,31.651120256436876,32,1,1,3.125
recknagel,2020,protected,exposed,commercial,sb,1812.443096789653,38,12,1,31.57894736842105
recknagel,2020,protected,exposed,commercial,sm,79.96072485836685,38,3,1,7.894736842105263
recknagel,2020,control,exposed,interfering,stm,31.651120256436876,32,1,1,3.125
recknagel,2020,protected,exposed,interfering,stm,106.61429981115606,38,1,1,2.631578947368421
recknagel,2020,protected,exposed,diversity,svb,239.88217457510103,38,4,1,10.526315789473683
recknagel,2020,control,exposed,commercial,wa,31.651120256436876,32,1,1,3.125
recknagel,2020,protected,exposed,commercial,wa,293.1893244806795,38,3,1,7.894736842105263
recknagel,2021,control,exposed,interfering,ab,2967.6266191992245,32,15,2,46.875
recknagel,2021,protected,exposed,interfering,ab,2052.3252713647544,38,21,2,55.26315789473685
recknagel,2021,protected,exposed,other,ah,543.20726130866,38,4,2,10.526315789473683
recknagel,2021,control,exposed,commercial,ba,31.651120256436876,32,1,2,3.125
recknagel,2021,protected,exposed,commercial,ba,133.26787476394475,38,3,2,7.894736842105263
recknagel,2021,protected,exposed,commercial,bc,227.11807368104346,38,3,2,7.894736842105263
recknagel,2021,protected,exposed,commercial,bh,26.653574952788947,38,1,2,2.631578947368421
recknagel,2021,protected,exposed,diversity,bta,231.9971586515679,38,3,2,7.894736842105263
recknagel,2021,control,exposed,interfering,eh,1139.4403292317304,32,11,2,34.375
recknagel,2021,protected,exposed,interfering,eh,1022.5940181470311,38,8,2,21.052631578947366
recknagel,2021,control,exposed,other,empty,0,32,7,2,21.875
recknagel,2021,protected,exposed,other,la,79.9607248583671,38,1,2,2.631578947368421
recknagel,2021,protected,exposed,other,ns,0,38,1,2,2.631578947368421
recknagel,2021,protected,exposed,diversity,pb,26.653574952788947,38,1,2,2.631578947368421
recknagel,2021,protected,exposed,interfering,pc,431.33628421514817,38,11,2,28.947368421052634
recknagel,2021,protected,exposed,diversity,qa,26.653574952788947,38,1,2,2.631578947368421
recknagel,2021,protected,exposed,commercial,rm,1515.1224681912913,38,20,2,52.63157894736842
recknagel,2021,control,exposed,commercial,ro,31.651120256436876,32,1,2,3.125
recknagel,2021,protected,exposed,commercial,ro,2146.1754702818516,38,16,2,42.10526315789473
recknagel,2021,control,exposed,commercial,sb,31.651120256436876,32,1,2,3.125
recknagel,2021,protected,exposed,commercial,sb,3094.0654408528694,38,22,2,57.89473684210527
recknagel,2021,control,exposed,commercial,sm,31.651120256436876,32,1,2,3.125
recknagel,2021,protected,exposed,commercial,sm,457.9898591679379,38,6,2,15.789473684210526
recknagel,2021,control,exposed,interfering,stm,43.68733793173194,32,2,2,6.25
recknagel,2021,protected,exposed,interfering,stm,247.38959818680348,38,4,2,10.526315789473683
recknagel,2021,protected,exposed,diversity,svb,426.45719924462423,38,6,2,15.789473684210526
recknagel,2021,control,exposed,commercial,wa,94.95336076931062,32,2,2,6.25
recknagel,2021,protected,exposed,commercial,wa,453.11077419741264,38,9,2,23.684210526315788
recknagel,2022,control,exposed,interfering,ab,4360.275910482453,32,15,3,46.875
recknagel,2022,protected,exposed,interfering,ab,4807.779253754901,38,26,3,68.42105263157895
recknagel,2022,protected,exposed,other,ah,790.5968594954637,38,4,3,10.526315789473683
recknagel,2022,control,exposed,commercial,ba,31.651120256436876,32,1,3,3.125
recknagel,2022,protected,exposed,commercial,ba,170.05721196961375,38,5,3,13.157894736842104
recknagel,2022,protected,exposed,commercial,bc,187.70039783419637,38,4,3,10.526315789473683
recknagel,2022,control,exposed,commercial,bh,94.95336076931062,32,3,3,9.375
recknagel,2022,protected,exposed,commercial,bh,26.653574952788947,38,1,3,2.631578947368421
recknagel,2022,protected,exposed,diversity,bta,311.957883509935,38,3,3,7.894736842105263
recknagel,2022,control,exposed,interfering,eh,1234.3936900010385,32,12,3,37.5
recknagel,2022,protected,exposed,interfering,eh,1025.970137641052,38,12,3,31.57894736842105
recknagel,2022,control,exposed,other,empty,0,32,2,3,6.25
recknagel,2022,protected,exposed,other,la,53.307149905577894,38,2,3,5.263157894736842
recknagel,2022,control,exposed,commercial,ohw,0,32,32,3,100
recknagel,2022,protected,exposed,commercial,ohw,0,38,38,3,100
recknagel,2022,protected,exposed,diversity,pb,26.653574952788947,38,1,3,2.631578947368421
recknagel,2022,protected,exposed,interfering,pc,532.693906743949,38,13,3,34.21052631578947
recknagel,2022,protected,exposed,diversity,qa,79.9607248583671,38,1,3,2.631578947368421
recknagel,2022,control,exposed,commercial,rm,31.651120256436876,32,2,3,6.25
recknagel,2022,protected,exposed,commercial,rm,3208.1871642757296,38,26,3,68.42105263157895
recknagel,2022,control,exposed,commercial,ro,158.2556012821844,32,4,3,12.5
recknagel,2022,protected,exposed,commercial,ro,4608.440128191321,38,25,3,65.78947368421053
recknagel,2022,protected,exposed,commercial,rp,26.653574952788947,38,1,3,2.631578947368421
recknagel,2022,protected,exposed,diversity,sa,26.653574952788947,38,1,3,2.631578947368421
recknagel,2022,control,exposed,commercial,sb,126.60448102574782,32,2,3,6.25
recknagel,2022,protected,exposed,commercial,sb,4270.191454498785,38,29,3,76.31578947368422
recknagel,2022,control,exposed,commercial,sh,31.651120256436876,32,1,3,3.125
recknagel,2022,control,exposed,diversity,sh,31.651120256436876,32,1,3,3.125
recknagel,2022,protected,exposed,commercial,sm,542.8296689968292,38,11,3,28.947368421052634
recknagel,2022,control,exposed,interfering,stm,143.09823147049124,32,2,3,6.25
recknagel,2022,protected,exposed,interfering,stm,314.5862221511127,38,6,3,15.789473684210526
recknagel,2022,control,exposed,diversity,svb,94.95336076931093,32,1,3,3.125
recknagel,2022,protected,exposed,diversity,svb,489.9001114030819,38,10,3,26.31578947368421
recknagel,2022,control,exposed,commercial,wa,379.8134430772425,32,9,3,28.125
recknagel,2022,protected,exposed,commercial,wa,847.6577212068929,38,13,3,34.21052631578947
red_pine,2019,control,exposed,interfering,ab,3588.950843042384,29,17,2,58.620689655172406
red_pine,2019,protected,exposed,interfering,ab,628.691728039684,28,6,2,21.428571428571427
red_pine,2019,protected,exposed,other,ah,13.755677343194359,28,1,2,3.571428571428571
red_pine,2019,control,exposed,commercial,bc,34.92537407606828,29,1,2,3.4482758620689653
red_pine,2019,protected,exposed,commercial,bc,122.27380393669222,28,4,2,14.285714285714285
red_pine,2019,control,exposed,diversity,bta,1230.2560033223076,29,11,2,37.93103448275862
red_pine,2019,protected,exposed,diversity,bta,1496.8266928129847,28,16,2,57.14285714285714
red_pine,2019,protected,exposed,other,cc,154.87948178816447,28,3,2,10.714285714285714
red_pine,2019,control,exposed,commercial,co,152.98283994597796,29,4,2,13.793103448275861
red_pine,2019,protected,exposed,commercial,co,108.51812659349821,28,1,2,3.571428571428571
red_pine,2019,control,exposed,interfering,eh,209.55224445641002,29,1,2,3.4482758620689653
red_pine,2019,protected,exposed,interfering,eh,192.57948280472112,28,3,2,10.714285714285714
red_pine,2019,control,exposed,diversity,pb,209.55224445640968,29,5,2,17.24137931034483
red_pine,2019,protected,exposed,diversity,pb,177.29651330946936,28,5,2,17.857142857142858
red_pine,2019,control,exposed,interfering,pc,69.85074815213656,29,2,2,6.896551724137931
red_pine,2019,protected,exposed,interfering,pc,2834.7044740905435,28,15,2,53.57142857142857
red_pine,2019,control,exposed,diversity,qa,69.85074815213656,29,1,2,3.4482758620689653
red_pine,2019,protected,exposed,diversity,qa,811.5849632484666,28,4,2,14.285714285714285
red_pine,2019,control,exposed,commercial,rm,768.3582296735032,29,10,2,34.48275862068966
red_pine,2019,protected,exposed,commercial,rm,4233.2217825895705,28,23,2,82.14285714285714
red_pine,2019,control,exposed,commercial,ro,209.55224445640968,29,5,2,17.24137931034483
red_pine,2019,protected,exposed,commercial,ro,611.3690196834613,28,10,2,35.714285714285715
red_pine,2019,control,exposed,commercial,sb,1864.3261696733277,29,20,2,68.96551724137932
red_pine,2019,protected,exposed,commercial,sb,339.3100571236886,28,8,2,28.57142857142857
red_pine,2019,protected,exposed,commercial,sm,72.34541772899857,28,3,2,10.714285714285714
red_pine,2019,control,exposed,interfering,stm,13.281343641704897,29,1,2,3.4482758620689653
red_pine,2019,protected,exposed,interfering,stm,72.34541772899857,28,2,2,7.142857142857142
red_pine,2019,control,exposed,diversity,svb,2283.4306585861477,29,14,2,48.275862068965516
red_pine,2019,protected,exposed,diversity,svb,3666.1743792398047,28,18,2,64.28571428571429
red_pine,2019,protected,exposed,other,unk,36.172708864499285,28,1,2,3.571428571428571
red_pine,2019,control,exposed,commercial,wa,139.70149630427346,29,3,2,10.344827586206897
red_pine,2019,protected,exposed,commercial,wa,1245.1550708882294,28,13,2,46.42857142857143
red_pine,2019,control,exposed,commercial,wo,69.85074815213656,29,1,2,3.4482758620689653
red_pine,2019,protected,exposed,commercial,wo,36.172708864499285,28,1,2,3.571428571428571
red_pine,2019,protected,exposed,commercial,wp,0,28,1,2,3.571428571428571
red_pine,2020,control,exposed,interfering,ab,4406.990417339093,29,18,3,62.06896551724138
red_pine,2020,protected,exposed,interfering,ab,416.74979801777056,28,7,3,25
red_pine,2020,protected,exposed,commercial,bc,218.56354533905258,28,4,3,14.285714285714285
red_pine,2020,control,exposed,diversity,bta,939.0462939774887,29,12,3,41.37931034482759
red_pine,2020,protected,exposed,diversity,bta,813.6247021094368,28,10,3,35.714285714285715
red_pine,2020,control,exposed,other,cc,104.77612222820484,29,3,3,10.344827586206897
red_pine,2020,control,exposed,commercial,co,122.97612271895622,29,3,3,10.344827586206897
red_pine,2020,protected,exposed,commercial,co,49.92838620769357,28,1,3,3.571428571428571
red_pine,2020,control,exposed,interfering,eh,236.1149317398198,29,3,3,10.344827586206897
red_pine,2020,protected,exposed,interfering,eh,256.263546355609,28,4,3,14.285714285714285
red_pine,2020,protected,exposed,other,ns,0,28,1,3,3.571428571428571
red_pine,2020,control,exposed,diversity,pb,432.3858325545256,29,5,3,17.24137931034483
red_pine,2020,protected,exposed,diversity,pb,163.54083596627524,28,5,3,17.857142857142858
red_pine,2020,control,exposed,interfering,pc,139.70149630427312,29,3,3,10.344827586206897
red_pine,2020,protected,exposed,interfering,pc,2312.4911337833923,28,14,3,50
red_pine,2020,control,exposed,diversity,qa,139.70149630427312,29,3,3,10.344827586206897
red_pine,2020,protected,exposed,diversity,qa,479.92141485974594,28,5,3,17.857142857142858
red_pine,2020,control,exposed,commercial,rm,1528.3537725543486,29,13,3,44.827586206896555
red_pine,2020,protected,exposed,commercial,rm,4446.691004763537,28,24,3,85.71428571428571
red_pine,2020,control,exposed,commercial,ro,380.73508489313883,29,7,3,24.137931034482758
red_pine,2020,protected,exposed,commercial,ro,702.5644379207388,28,10,3,35.714285714285715
red_pine,2020,control,exposed,commercial,rp,34.92537407606828,29,1,3,3.4482758620689653
red_pine,2020,control,exposed,commercial,sb,2035.5090101100589,29,19,3,65.51724137931035
red_pine,2020,protected,exposed,commercial,sb,230.79193053019006,28,7,3,25
red_pine,2020,control,exposed,commercial,sm,34.92537407606828,29,1,3,3.4482758620689653
red_pine,2020,protected,exposed,commercial,sm,108.51812659349785,28,3,3,10.714285714285714
red_pine,2020,control,exposed,interfering,stm,39.84403092511448,29,1,3,3.4482758620689653
red_pine,2020,protected,exposed,interfering,stm,108.51812659349785,28,2,3,7.142857142857142
red_pine,2020,control,exposed,diversity,svb,2409.8508112487184,29,14,3,48.275862068965516
red_pine,2020,protected,exposed,diversity,svb,3812.392506849856,28,16,3,57.14285714285714
red_pine,2020,control,exposed,commercial,wa,174.62687038034142,29,4,3,13.793103448275861
red_pine,2020,protected,exposed,commercial,wa,1370.483459129035,28,14,3,50
red_pine,2020,protected,exposed,diversity,wh,41.26703202958286,28,1,3,3.571428571428571
red_pine,2020,control,exposed,commercial,wo,34.92537407606828,29,1,3,3.4482758620689653
red_pine,2020,protected,exposed,commercial,wo,72.34541772899857,28,2,3,7.142857142857142
red_pine,2020,control,exposed,commercial,wp,139.70149630427312,29,4,3,13.793103448275861
red_pine,2020,protected,exposed,commercial,wp,72.34541772899857,28,3,3,10.714285714285714
red_pine,2021,control,exposed,interfering,ab,4527.99713701987,29,16,4,55.172413793103445
red_pine,2021,protected,exposed,interfering,ab,780.0041788148214,28,8,4,28.57142857142857
red_pine,2021,control,exposed,other,ah,48.2067177177731,29,1,4,3.4482758620689653
red_pine,2021,protected,exposed,other,ah,41.26703202958286,28,1,4,3.571428571428571
red_pine,2021,control,exposed,commercial,bc,48.206717717773174,29,2,4,6.896551724137931
red_pine,2021,protected,exposed,commercial,bc,485.52818473374265,28,7,4,25
red_pine,2021,control,exposed,diversity,bta,764.4194235971478,29,11,4,37.93103448275862
red_pine,2021,protected,exposed,diversity,bta,1571.211849402954,28,14,4,50
red_pine,2021,control,exposed,other,cc,69.85074815213656,29,2,4,6.896551724137931
red_pine,2021,control,exposed,commercial,co,162.8201536440707,29,4,4,13.793103448275861
red_pine,2021,protected,exposed,commercial,co,99.85677241538721,28,3,4,10.714285714285714
red_pine,2021,control,exposed,interfering,eh,437.3044894035714,29,5,4,17.24137931034483
red_pine,2021,protected,exposed,interfering,eh,374.97031927927446,28,3,4,10.714285714285714
red_pine,2021,control,exposed,diversity,pb,966.1037573936433,29,8,4,27.586206896551722
red_pine,2021,protected,exposed,diversity,pb,168.6351591313589,28,6,4,21.428571428571427
red_pine,2021,control,exposed,interfering,pc,48.206717717773174,29,2,4,6.896551724137931
red_pine,2021,protected,exposed,interfering,pc,2557.038741656777,28,16,4,57.14285714285714
red_pine,2021,control,exposed,diversity,qa,104.77612222820517,29,1,4,3.4482758620689653
red_pine,2021,protected,exposed,diversity,qa,1696.037838909528,28,9,4,32.142857142857146
red_pine,2021,control,exposed,commercial,rm,2426.0814087012877,29,15,4,51.724137931034484
red_pine,2021,protected,exposed,commercial,rm,6470.322962314529,28,24,4,85.71428571428571
red_pine,2021,control,exposed,commercial,ro,485.51120712134434,29,7,4,24.137931034482758
red_pine,2021,protected,exposed,commercial,ro,626.651989178713,28,13,4,46.42857142857143
red_pine,2021,control,exposed,commercial,rp,34.92537407606828,29,1,4,3.4482758620689653
red_pine,2021,control,exposed,commercial,sb,3008.0060512581827,29,23,4,79.3103448275862
red_pine,2021,protected,exposed,commercial,sb,737.2098546331807,28,11,4,39.285714285714285
red_pine,2021,control,exposed,commercial,sm,34.92537407606828,29,1,4,3.4482758620689653
red_pine,2021,protected,exposed,commercial,sm,194.6192216656908,28,5,4,17.857142857142858
red_pine,2021,control,exposed,interfering,stm,79.68806185022945,29,3,4,10.344827586206897
red_pine,2021,protected,exposed,interfering,stm,72.34541772899857,28,2,4,7.142857142857142
red_pine,2021,control,exposed,diversity,svb,3623.876217118452,29,16,4,55.172413793103445
red_pine,2021,protected,exposed,diversity,svb,4837.456740246979,28,18,4,64.28571428571429
red_pine,2021,control,exposed,commercial,wa,746.7141992391402,29,9,4,31.03448275862069
red_pine,2021,protected,exposed,commercial,wa,1702.6594542266687,28,15,4,53.57142857142857
red_pine,2021,control,exposed,commercial,wo,104.77612222820484,29,1,4,3.4482758620689653
red_pine,2021,protected,exposed,commercial,wo,13.755677343194359,28,1,4,3.571428571428571
red_pine,2021,control,exposed,commercial,wp,244.47761853247795,29,6,4,20.689655172413794
red_pine,2021,protected,exposed,commercial,wp,289.3816709159946,28,5,4,17.857142857142858
red_pine,2021,protected,exposed,commercial,yp,36.172708864499285,28,1,4,3.571428571428571
red_pine,2022,control,exposed,other,empty,0,29,29,5,100
red_pine,2022,protected,exposed,other,empty,0,28,28,5,100
sta_rd,2019,control,exposed,interfering,ab,355.7916908930769,34,6,2,17.647058823529413
sta_rd,2019,protected,exposed,interfering,ab,305.18367595601836,61,12,2,19.672131147540984
sta_rd,2019,protected,exposed,commercial,ba,247.18544830943287,61,5,2,8.19672131147541
sta_rd,2019,protected,exposed,commercial,bc,16.60386636403246,61,2,2,3.278688524590164
sta_rd,2019,control,exposed,diversity,bta,22.65640974173191,34,1,2,2.941176470588235
sta_rd,2019,protected,exposed,diversity,bta,330.2047801295954,61,5,2,8.19672131147541
sta_rd,2019,protected,exposed,other,cc,0,61,1,2,1.639344262295082
sta_rd,2019,protected,exposed,diversity,gb,12.628162806866966,61,1,2,1.639344262295082
sta_rd,2019,protected,exposed,diversity,pb,6.314081403433476,61,1,2,1.639344262295082
sta_rd,2019,control,exposed,interfering,pc,41.117494523983,34,6,2,17.647058823529413
sta_rd,2019,protected,exposed,interfering,pc,3624.762392821329,61,38,2,62.295081967213115
sta_rd,2019,protected,exposed,diversity,qa,83.01933182016245,61,4,2,6.557377049180328
sta_rd,2019,control,exposed,commercial,rm,29.78928965311706,34,4,2,11.76470588235294
sta_rd,2019,protected,exposed,commercial,rm,73.4305989949338,61,10,2,16.39344262295082
sta_rd,2019,control,exposed,commercial,sb,4156.234791613629,34,18,2,52.94117647058824
sta_rd,2019,protected,exposed,commercial,sb,4921.7595772924205,61,36,2,59.01639344262295
sta_rd,2019,protected,exposed,commercial,sm,33.20773272806492,61,3,2,4.918032786885246
sta_rd,2019,control,exposed,interfering,stm,89.36786895935117,34,4,2,11.76470588235294
sta_rd,2019,protected,exposed,interfering,stm,104.29995387673074,61,3,2,4.918032786885246
sta_rd,2019,control,exposed,diversity,svb,29.78928965311706,34,1,2,2.941176470588235
sta_rd,2019,control,exposed,commercial,wa,1102.2037171653321,34,12,2,35.294117647058826
sta_rd,2019,protected,exposed,commercial,wa,348.68119364468197,61,25,2,40.98360655737705
sta_rd,2019,protected,exposed,diversity,wi,22.9179477674659,61,1,2,1.639344262295082
sta_rd,2020,control,exposed,interfering,ab,448.09711480433333,34,4,3,11.76470588235294
sta_rd,2020,protected,exposed,interfering,ab,145.4590937191268,61,8,3,13.114754098360656
sta_rd,2020,protected,exposed,commercial,ba,111.31508741553458,61,4,3,6.557377049180328
sta_rd,2020,protected,exposed,commercial,bc,0,61,1,3,1.639344262295082
sta_rd,2020,control,exposed,diversity,bta,33.984614612597646,34,1,3,2.941176470588235
sta_rd,2020,protected,exposed,diversity,bta,231.28263408077055,61,5,3,8.19672131147541
sta_rd,2020,control,exposed,other,empty,0,34,8,3,23.52941176470588
sta_rd,2020,protected,exposed,other,empty,0,61,3,3,4.918032786885246
sta_rd,2020,protected,exposed,diversity,pb,29.232029170899345,61,1,3,1.639344262295082
sta_rd,2020,control,exposed,interfering,pc,0,34,2,3,5.88235294117647
sta_rd,2020,protected,exposed,interfering,pc,3571.4409208672805,61,31,3,50.81967213114754
sta_rd,2020,protected,exposed,diversity,qa,72.72954685956348,61,3,3,4.918032786885246
sta_rd,2020,control,exposed,commercial,rm,387.26076549052266,34,5,3,14.705882352941178
sta_rd,2020,protected,exposed,commercial,rm,256.073128999291,61,16,3,26.229508196721312
sta_rd,2020,control,exposed,commercial,sb,4902.224802949129,34,19,3,55.88235294117647
sta_rd,2020,protected,exposed,commercial,sb,5257.106943809756,61,30,3,49.18032786885246
sta_rd,2020,protected,exposed,commercial,sm,33.20773272806492,61,3,3,4.918032786885246
sta_rd,2020,control,exposed,interfering,stm,130.48536348333442,34,4,3,11.76470588235294
sta_rd,2020,protected,exposed,interfering,stm,35.5461105743329,61,3,3,4.918032786885246
sta_rd,2020,control,exposed,diversity,svb,29.78928965311706,34,2,3,5.88235294117647
sta_rd,2020,control,exposed,commercial,wa,1519.2537723089722,34,13,3,38.23529411764706
sta_rd,2020,protected,exposed,commercial,wa,1909.4446318637372,61,32,3,52.459016393442624
sta_rd,2020,protected,exposed,diversity,wi,22.9179477674659,61,1,3,1.639344262295082
sta_rd,2021,control,exposed,interfering,ab,438.02667994104337,34,7,4,20.588235294117645
sta_rd,2021,protected,exposed,interfering,ab,320.15021660915323,61,11,4,18.0327868852459
sta_rd,2021,protected,exposed,commercial,ba,134.23303518300065,61,5,4,8.19672131147541
sta_rd,2021,protected,exposed,commercial,bc,6.314081403433476,61,1,4,1.639344262295082
sta_rd,2021,control,exposed,diversity,bta,11.328204870865942,34,1,4,2.941176470588235
sta_rd,2021,protected,exposed,diversity,bta,309.6252102083974,61,4,4,6.557377049180328
sta_rd,2021,control,exposed,other,empty,0,34,6,4,17.647058823529413
sta_rd,2021,protected,exposed,other,empty,0,61,2,4,3.278688524590164
sta_rd,2021,protected,exposed,diversity,pb,22.917947767465936,61,2,4,3.278688524590164
sta_rd,2021,control,exposed,interfering,pc,0,34,1,4,2.941176470588235
sta_rd,2021,protected,exposed,interfering,pc,3956.3646650365613,61,41,4,67.21311475409836
sta_rd,2021,protected,exposed,diversity,qa,77.40630255209928,61,6,4,9.836065573770492
sta_rd,2021,control,exposed,commercial,rm,313.41642636151795,34,6,4,17.647058823529413
sta_rd,2021,protected,exposed,commercial,rm,540.6772350341113,61,18,4,29.508196721311474
sta_rd,2021,control,exposed,commercial,sb,4281.68080026398,34,19,4,55.88235294117647
sta_rd,2021,protected,exposed,commercial,sb,5341.758989155729,61,33,4,54.09836065573771
sta_rd,2021,control,exposed,commercial,sm,29.78928965311706,34,3,4,8.823529411764707
sta_rd,2021,protected,exposed,commercial,sm,79.0436282629968,61,7,4,11.475409836065573
sta_rd,2021,control,exposed,interfering,stm,123.35248357194882,34,4,4,11.76470588235294
sta_rd,2021,protected,exposed,interfering,stm,174.69112289002643,61,4,4,6.557377049180328
sta_rd,2021,control,exposed,diversity,svb,29.78928965311706,34,2,4,5.88235294117647
sta_rd,2021,control,exposed,commercial,wa,1192.8293561322612,34,14,4,41.17647058823529
sta_rd,2021,protected,exposed,commercial,wa,2277.068069718718,61,32,4,52.459016393442624
sta_rd,2021,protected,exposed,diversity,wi,6.314081403433476,61,1,4,1.639344262295082
sta_rd,2022,control,exposed,interfering,ab,476.2066195131218,34,9,5,26.47058823529412
sta_rd,2022,protected,exposed,interfering,ab,305.88472809138864,61,14,5,22.950819672131146
sta_rd,2022,control,exposed,commercial,ba,11.328204870865942,34,1,5,2.941176470588235
sta_rd,2022,protected,exposed,commercial,ba,191.059767813902,61,7,5,11.475409836065573
sta_rd,2022,protected,exposed,commercial,bc,58.46405834179883,61,4,5,6.557377049180328
sta_rd,2022,protected,exposed,diversity,bta,214.6787677167382,61,4,5,6.557377049180328
sta_rd,2022,control,exposed,other,empty,0,34,8,5,23.52941176470588
sta_rd,2022,protected,exposed,other,empty,0,61,2,5,3.278688524590164
sta_rd,2022,control,exposed,commercial,ohw,0,34,34,5,100
sta_rd,2022,protected,exposed,commercial,ohw,0,61,61,5,100
sta_rd,2022,protected,exposed,diversity,pb,18.942244210300327,61,1,5,1.639344262295082
sta_rd,2022,control,exposed,interfering,pc,89.36786895935117,34,3,5,8.823529411764707
sta_rd,2022,protected,exposed,interfering,pc,3508.060273207687,61,40,5,65.57377049180327
sta_rd,2022,protected,exposed,diversity,qa,90.03446535896623,61,7,5,11.475409836065573
sta_rd,2022,control,exposed,commercial,rm,477.8864044574503,34,7,5,20.588235294117645
sta_rd,2022,protected,exposed,commercial,rm,1626.242630099658,61,29,5,47.540983606557376
sta_rd,2022,protected,exposed,diversity,sa,16.60386636403246,61,1,5,1.639344262295082
sta_rd,2022,control,exposed,commercial,sb,6449.15779022746,34,18,5,52.94117647058824
sta_rd,2022,protected,exposed,commercial,sb,6618.144318409916,61,36,5,59.01639344262295
sta_rd,2022,control,exposed,commercial,sm,148.9464482655853,34,4,5,11.76470588235294
sta_rd,2022,protected,exposed,commercial,sm,265.6618618245195,61,10,5,16.39344262295082
sta_rd,2022,control,exposed,interfering,stm,269.3613768856294,34,7,5,20.588235294117645
sta_rd,2022,protected,exposed,interfering,stm,245.7833440386918,61,8,5,13.114754098360656
sta_rd,2022,control,exposed,diversity,svb,29.78928965311706,34,1,5,2.941176470588235
sta_rd,2022,control,exposed,commercial,wa,1612.816966227805,34,16,5,47.05882352941176
sta_rd,2022,protected,exposed,commercial,wa,3822.6297458444815,61,41,5,67.21311475409836
sta_rd,2022,protected,exposed,diversity,wi,16.60386636403246,61,1,5,1.639344262295082
