describ,harvest,season,TRMT,spp,tpa,tpha,wall_denom,points_occupied,age,PCT_pts_present
total,gas_line,2022,inside,rm,1091.7544682831865,2696.6335366594712,77,27,6,35.064935064935064
total,gas_line,2022,inside,sm,648.2332118967103,1601.1360333848745,77,25,6,32.467532467532465
total,gas_line,2022,inside,ro,364.41263824250893,900.0992164589971,77,23,6,29.87012987012987
total,gas_line,2022,inside,svb,352.36968385691455,870.353119126579,77,13,6,16.883116883116884
total,gas_line,2022,inside,yp,338.105213613783,835.1198776260441,77,5,6,6.493506493506493
total,gas_line,2022,inside,stm,291.0478078091479,718.8880852885954,77,8,6,10.38961038961039
total,gas_line,2022,inside,eh,189.52307159611954,468.1219868424153,77,13,6,16.883116883116884
total,gas_line,2022,inside,bc,121.34664990897878,299.72622527517757,77,10,6,12.987012987012985
total,gas_line,2022,inside,ba,103.19087310618085,254.88145657226673,77,7,6,9.090909090909092
total,gas_line,2022,inside,sp,82.6272361880595,204.08927338450695,77,3,6,3.896103896103896
total,gas_line,2022,inside,pb,81.33013400150415,200.88543098371525,77,10,6,12.987012987012985
total,gas_line,2022,inside,cc,55.0227093727774,135.90609215076017,77,2,6,2.5974025974025974
total,gas_line,2022,inside,ah,39.46113694309026,97.46900824943295,77,1,6,1.2987012987012987
total,gas_line,2022,inside,wi,18.15577680279769,44.8447687029103,77,2,6,2.5974025974025974
total,gas_line,2022,inside,wp,13.153712314363377,32.48966941647755,77,1,6,1.2987012987012987
total,recknagel,2020,outside,eh,455.1519012654122,1124.2251961255681,32,6,1,18.75
total,recknagel,2020,outside,ab,391.8496607525379,967.8686620587687,32,7,1,21.875
total,recknagel,2020,outside,ah,31.651120256436876,78.1782670333991,32,1,1,3.125
total,recknagel,2020,outside,sb,31.651120256436876,78.1782670333991,32,1,1,3.125
total,recknagel,2020,outside,stm,31.651120256436876,78.1782670333991,32,1,1,3.125
total,recknagel,2020,outside,wa,31.651120256436876,78.1782670333991,32,1,1,3.125
total,recknagel,2020,inside,sb,1812.443096789653,4476.734449070444,38,12,1,31.57894736842105
total,recknagel,2020,inside,eh,932.8751233476156,2304.2015546686107,38,6,1,15.789473684210526
total,recknagel,2020,inside,pc,719.646523725302,1777.5269136014965,38,7,1,18.421052631578945
total,recknagel,2020,inside,ro,639.6857988669358,1580.0239232013316,38,9,1,23.684210526315788
total,recknagel,2020,inside,rm,413.6930983505666,1021.8219529258995,38,4,1,10.526315789473683
total,recknagel,2020,inside,ah,399.80362429183583,987.5149520008343,38,3,1,7.894736842105263
total,recknagel,2020,inside,wa,293.1893244806795,724.1776314672783,38,3,1,7.894736842105263
total,recknagel,2020,inside,ab,293.1893244806784,724.1776314672759,38,9,1,23.684210526315788
total,recknagel,2020,inside,svb,239.88217457510103,592.5089712004997,38,4,1,10.526315789473683
total,recknagel,2020,inside,bc,186.57502466952315,460.84031093372226,38,2,1,5.263157894736842
total,recknagel,2020,inside,bta,126.88582431691617,313.40798606278304,38,3,1,7.894736842105263
total,recknagel,2020,inside,stm,106.61429981115606,263.33732053355544,38,1,1,2.631578947368421
total,recknagel,2020,inside,sm,106.61429981115579,263.3373205335549,38,3,1,7.894736842105263
total,recknagel,2020,inside,ba,26.653574952788947,65.83433013338872,38,1,1,2.631578947368421
total,recknagel,2020,inside,bh,26.653574952788947,65.83433013338872,38,1,1,2.631578947368421
total,recknagel,2021,outside,ab,2967.6266191992245,7330.037749422085,32,15,2,46.875
total,recknagel,2021,outside,eh,1139.4403292317304,2814.417613202374,32,11,2,34.375
total,recknagel,2021,outside,wa,94.95336076931062,234.53480110019728,32,2,2,6.25
total,recknagel,2021,outside,stm,43.68733793173194,107.90772469137791,32,2,2,6.25
total,recknagel,2021,outside,ba,31.651120256436876,78.1782670333991,32,1,2,3.125
total,recknagel,2021,outside,ro,31.651120256436876,78.1782670333991,32,1,2,3.125
total,recknagel,2021,outside,sb,31.651120256436876,78.1782670333991,32,1,2,3.125
total,recknagel,2021,outside,sm,31.651120256436876,78.1782670333991,32,1,2,3.125
total,recknagel,2021,inside,sb,3174.026165711237,7839.844629306755,38,22,2,57.89473684210527
total,recknagel,2021,inside,ab,2158.9395711759103,5332.580740804498,38,21,2,55.26315789473685
total,recknagel,2021,inside,ro,2146.1754702818516,5301.053411596174,38,16,2,42.10526315789473
total,recknagel,2021,inside,rm,1568.4296180968693,3874.0211566992675,38,20,2,52.63157894736842
total,recknagel,2021,inside,eh,1022.5940181470311,2525.807224823167,38,8,2,21.052631578947366
total,recknagel,2021,inside,ah,543.20726130866,1341.7219354323904,38,4,2,10.526315789473683
total,recknagel,2021,inside,sm,457.9898591679379,1131.2349521448066,38,6,2,15.789473684210526
total,recknagel,2021,inside,wa,453.11077419741264,1119.1836122676093,38,9,2,23.684210526315788
total,recknagel,2021,inside,pc,431.33628421514817,1065.400622011416,38,11,2,28.947368421052634
total,recknagel,2021,inside,svb,426.45719924462423,1053.3492821342218,38,6,2,15.789473684210526
total,recknagel,2021,inside,stm,247.38959818680348,611.0523075214046,38,4,2,10.526315789473683
total,recknagel,2021,inside,bta,231.9971586515679,573.0329818693727,38,3,2,7.894736842105263
total,recknagel,2021,inside,bc,227.11807368104346,560.9816419921773,38,3,2,7.894736842105263
total,recknagel,2021,inside,ba,133.26787476394475,329.1716506669436,38,3,2,7.894736842105263
total,recknagel,2021,inside,la,79.9607248583671,197.50299040016677,38,1,2,2.631578947368421
total,recknagel,2021,inside,bh,26.653574952788947,65.83433013338872,38,1,2,2.631578947368421
total,recknagel,2021,inside,ns,26.653574952788947,65.83433013338872,38,1,2,2.631578947368421
total,recknagel,2021,inside,pb,26.653574952788947,65.83433013338872,38,1,2,2.631578947368421
total,recknagel,2021,inside,qa,26.653574952788947,65.83433013338872,38,1,2,2.631578947368421
total,recknagel,2022,outside,ab,4360.275910482453,10769.881498891658,32,15,3,46.875
total,recknagel,2022,outside,eh,1234.3936900010385,3048.9524143025656,32,12,3,37.5
total,recknagel,2022,outside,wa,379.8134430772425,938.1392044007891,32,9,3,28.125
total,recknagel,2022,outside,ro,158.2556012821844,390.8913351669955,32,4,3,12.5
total,recknagel,2022,outside,stm,143.09823147049124,353.4526317321134,32,2,3,6.25
total,recknagel,2022,outside,sb,126.60448102574782,312.7130681335971,32,2,3,6.25
total,recknagel,2022,outside,svb,94.95336076931093,234.53480110019802,32,1,3,3.125
total,recknagel,2022,outside,bh,94.95336076931062,234.53480110019728,32,3,3,9.375
total,recknagel,2022,outside,rm,63.30224051287375,156.3565340667982,32,2,3,6.25
total,recknagel,2022,outside,sh,63.30224051287375,156.3565340667982,32,1,3,3.125
total,recknagel,2022,outside,ba,31.651120256436876,78.1782670333991,32,1,3,3.125
total,recknagel,2022,inside,ab,4807.779253754901,11875.214756774607,38,26,3,68.42105263157895
total,recknagel,2022,inside,ro,4635.093703144109,11448.681446765951,38,25,3,65.78947368421053
total,recknagel,2022,inside,sb,4350.152179357153,10744.87588301217,38,29,3,76.31578947368422
total,recknagel,2022,inside,rm,3261.4943141813073,8055.89095602783,38,26,3,68.42105263157895
total,recknagel,2022,inside,eh,1025.970137641052,2534.1462399733987,38,12,3,31.57894736842105
total,recknagel,2022,inside,wa,874.3112961596819,2159.5489015144144,38,13,3,34.21052631578947
total,recknagel,2022,inside,ah,790.5968594954637,1952.7742429537955,38,4,3,10.526315789473683
total,recknagel,2022,inside,sm,542.8296689968292,1340.7892824221683,38,11,3,28.947368421052634
total,recknagel,2022,inside,pc,532.693906743949,1315.7539496575544,38,13,3,34.21052631578947
total,recknagel,2022,inside,svb,489.9001114030819,1210.0532751656124,38,10,3,26.31578947368421
total,recknagel,2022,inside,stm,314.5862221511127,777.0279687132484,38,6,3,15.789473684210526
total,recknagel,2022,inside,bta,311.957883509935,770.5359722695396,38,3,3,7.894736842105263
total,recknagel,2022,inside,bc,187.70039783419637,463.61998265046503,38,4,3,10.526315789473683
total,recknagel,2022,inside,ba,170.05721196961375,420.04131356494605,38,5,3,13.157894736842104
total,recknagel,2022,inside,qa,79.9607248583671,197.50299040016677,38,1,3,2.631578947368421
total,recknagel,2022,inside,la,79.96072485836685,197.50299040016614,38,2,3,5.263157894736842
total,recknagel,2022,inside,bh,26.653574952788947,65.83433013338872,38,1,3,2.631578947368421
total,recknagel,2022,inside,pb,26.653574952788947,65.83433013338872,38,1,3,2.631578947368421
total,recknagel,2022,inside,rp,26.653574952788947,65.83433013338872,38,1,3,2.631578947368421
total,recknagel,2022,inside,sa,26.653574952788947,65.83433013338872,38,1,3,2.631578947368421
total,red_pine,2019,outside,ab,3798.503087498793,9382.30262612202,29,17,3,58.620689655172406
total,red_pine,2019,outside,svb,2388.206780814353,5898.870748611452,29,14,3,48.275862068965516
total,red_pine,2019,outside,sb,1969.1022919015315,4863.682660996783,29,20,3,68.96551724137932
total,red_pine,2019,outside,bta,1265.1813773983763,3124.99800217399,29,11,3,37.93103448275862
total,red_pine,2019,outside,rm,838.2089778256401,2070.3761752293312,29,10,3,34.48275862068966
total,red_pine,2019,outside,wa,244.47761853247863,603.8597177752223,29,3,3,10.344827586206897
total,red_pine,2019,outside,eh,209.55224445641002,517.5940438073328,29,1,3,3.4482758620689653
total,red_pine,2019,outside,pb,209.55224445640968,517.5940438073319,29,5,3,17.24137931034483
total,red_pine,2019,outside,ro,209.55224445640968,517.5940438073319,29,5,3,17.24137931034483
total,red_pine,2019,outside,pc,174.62687038034173,431.3283698394441,29,2,3,6.896551724137931
total,red_pine,2019,outside,co,152.98283994597796,377.86761466656554,29,4,3,13.793103448275861
total,red_pine,2019,outside,qa,69.85074815213656,172.53134793577732,29,1,3,3.4482758620689653
total,red_pine,2019,outside,wo,69.85074815213656,172.53134793577732,29,1,3,3.4482758620689653
total,red_pine,2019,outside,bc,34.92537407606828,86.26567396788866,29,1,3,3.4482758620689653
total,red_pine,2019,outside,stm,13.281343641704897,32.8049187950111,29,1,3,3.4482758620689653
total,red_pine,2019,inside,rm,5209.884921931053,12868.415757169701,28,23,3,82.14285714285714
total,red_pine,2019,inside,svb,5159.444089014445,12743.82689986568,28,18,3,64.28571428571429
total,red_pine,2019,inside,pc,2993.150986891738,7393.082937622593,28,15,3,53.57142857142857
total,red_pine,2019,inside,bta,1691.4459144786765,4177.871408762331,28,16,3,57.14285714285714
total,red_pine,2019,inside,wa,1606.882159533221,3968.9989340470565,28,13,3,46.42857142857143
total,red_pine,2019,inside,qa,1221.2006992401832,3016.3657271232532,28,4,3,14.285714285714285
total,red_pine,2019,inside,ro,756.0598551414588,1867.4678421994033,28,10,3,35.714285714285715
total,red_pine,2019,inside,ab,737.2098546331817,1820.9083409439593,28,6,3,21.428571428571427
total,red_pine,2019,inside,sb,484.0008925816857,1195.482204676764,28,8,3,28.57142857142857
total,red_pine,2019,inside,pb,213.46922217396863,527.2689787697026,28,5,3,17.857142857142858
total,red_pine,2019,inside,eh,206.3351601479155,509.6478455653513,28,3,3,10.714285714285714
total,red_pine,2019,inside,bc,194.6192216656908,480.7094775142563,28,4,3,14.285714285714285
total,red_pine,2019,inside,cc,154.87948178816447,382.55232001676626,28,3,3,10.714285714285714
total,red_pine,2019,inside,co,108.51812659349821,268.0397726859406,28,1,3,3.571428571428571
total,red_pine,2019,inside,sm,108.51812659349785,268.03977268593974,28,3,3,10.714285714285714
total,red_pine,2019,inside,stm,108.51812659349785,268.03977268593974,28,2,3,7.142857142857142
total,red_pine,2019,inside,unk,36.172708864499285,89.34659089531326,28,1,3,3.571428571428571
total,red_pine,2019,inside,wo,36.172708864499285,89.34659089531326,28,1,3,3.571428571428571
total,red_pine,2019,inside,wp,36.172708864499285,89.34659089531326,28,1,3,3.571428571428571
total,red_pine,2019,inside,ah,13.755677343194359,33.976523037690065,28,1,3,3.571428571428571
total,red_pine,2020,outside,ab,4406.990417339093,10885.266330827562,29,18,4,62.06896551724138
total,red_pine,2020,outside,svb,2444.7761853247866,6038.597177752224,29,14,4,48.275862068965516
total,red_pine,2020,outside,sb,2070.4343841861273,5113.972928939735,29,19,4,65.51724137931035
total,red_pine,2020,outside,rm,1737.906017010759,4292.627862016575,29,13,4,44.827586206896555
total,red_pine,2020,outside,bta,939.0462939774887,2319.4443461243973,29,12,4,41.37931034482759
total,red_pine,2020,outside,pb,432.3858325545256,1067.9930064096784,29,5,4,17.24137931034483
total,red_pine,2020,outside,ro,380.73508489313883,940.415659686053,29,7,4,24.137931034482758
total,red_pine,2020,outside,wa,279.4029926085466,690.1253917431101,29,4,4,13.793103448275861
total,red_pine,2020,outside,eh,236.1149317398198,583.203881397355,29,3,4,10.344827586206897
total,red_pine,2020,outside,wp,174.62687038034142,431.3283698394433,29,4,4,13.793103448275861
total,red_pine,2020,outside,pc,139.70149630427312,345.06269587155464,29,3,4,10.344827586206897
total,red_pine,2020,outside,qa,139.70149630427312,345.06269587155464,29,3,4,10.344827586206897
total,red_pine,2020,outside,co,122.97612271895622,303.7510231158219,29,3,4,10.344827586206897
total,red_pine,2020,outside,cc,104.77612222820484,258.79702190366595,29,3,4,10.344827586206897
total,red_pine,2020,outside,stm,39.84403092511448,98.41475638503277,29,1,4,3.4482758620689653
total,red_pine,2020,outside,rp,34.92537407606828,86.26567396788866,29,1,4,3.4482758620689653
total,red_pine,2020,outside,sm,34.92537407606828,86.26567396788866,29,1,4,3.4482758620689653
total,red_pine,2020,outside,wo,34.92537407606828,86.26567396788866,29,1,4,3.4482758620689653
total,red_pine,2020,inside,rm,5170.145182053523,12770.258599672205,28,24,4,85.71428571428571
total,red_pine,2020,inside,svb,4079.357146244548,10076.012151224035,28,16,4,57.14285714285714
total,red_pine,2020,inside,pc,2638.045513563885,6515.972418502797,28,14,4,50
total,red_pine,2020,inside,wa,1479.0015857225337,3653.1339167346587,28,14,4,50
total,red_pine,2020,inside,bta,849.7974109739362,2098.999605105623,28,10,4,35.714285714285715
total,red_pine,2020,inside,ro,738.7371467852385,1824.680752559539,28,10,4,35.714285714285715
total,red_pine,2020,inside,ab,561.4406334757676,1386.7583646851465,28,7,4,25
total,red_pine,2020,inside,qa,543.6054784106309,1342.7055316742585,28,5,4,17.857142857142858
total,red_pine,2020,inside,sb,266.96463939468936,659.4026593048828,28,7,4,25
total,red_pine,2020,inside,eh,256.263546355609,632.9709594983542,28,4,4,14.285714285714285
total,red_pine,2020,inside,bc,218.56354533905258,539.85195698746,28,4,4,14.285714285714285
total,red_pine,2020,inside,pb,163.54083596627524,403.9458648366999,28,5,4,17.857142857142858
total,red_pine,2020,inside,wp,144.69083545799714,357.386363581253,28,3,4,10.714285714285714
total,red_pine,2020,inside,sm,108.51812659349785,268.03977268593974,28,3,4,10.714285714285714
total,red_pine,2020,inside,stm,108.51812659349785,268.03977268593974,28,2,4,7.142857142857142
total,red_pine,2020,inside,wo,72.34541772899857,178.6931817906265,28,2,4,7.142857142857142
total,red_pine,2020,inside,co,49.92838620769357,123.32311393300313,28,1,4,3.571428571428571
total,red_pine,2020,inside,wh,41.26703202958286,101.92956911306966,28,1,4,3.571428571428571
total,red_pine,2020,inside,ns,36.172708864499285,89.34659089531326,28,1,4,3.571428571428571
total,red_pine,2021,outside,ab,4527.99713701987,11184.15292843908,29,16,5,55.172413793103445
total,red_pine,2021,outside,svb,3623.876217118452,8950.974256282578,29,16,5,55.172413793103445
total,red_pine,2021,outside,sb,3008.0060512581827,7429.774946607712,29,23,5,79.3103448275862
total,red_pine,2021,outside,rm,2426.0814087012877,5992.421079492181,29,15,5,51.724137931034484
total,red_pine,2021,outside,pb,966.1037573936433,2386.276280762299,29,8,5,27.586206896551722
total,red_pine,2021,outside,bta,764.4194235971478,1888.1159762849552,29,11,5,37.93103448275862
total,red_pine,2021,outside,wa,746.7141992391402,1844.3840721206761,29,9,5,31.03448275862069
total,red_pine,2021,outside,ro,485.51120712134434,1199.2126815897207,29,7,5,24.137931034482758
total,red_pine,2021,outside,eh,437.3044894035714,1080.1420888268215,29,5,5,17.24137931034483
total,red_pine,2021,outside,wp,244.47761853247795,603.8597177752206,29,6,5,20.689655172413794
total,red_pine,2021,outside,co,162.8201536440707,402.1657795008547,29,4,5,13.793103448275861
total,red_pine,2021,outside,qa,104.77612222820517,258.7970219036668,29,1,5,3.4482758620689653
total,red_pine,2021,outside,wo,104.77612222820484,258.79702190366595,29,1,5,3.4482758620689653
total,red_pine,2021,outside,stm,79.68806185022945,196.82951277006674,29,3,5,10.344827586206897
total,red_pine,2021,outside,cc,69.85074815213656,172.53134793577732,29,2,5,6.896551724137931
total,red_pine,2021,outside,bc,48.206717717773174,119.07059276289976,29,2,5,6.896551724137931
total,red_pine,2021,outside,pc,48.206717717773174,119.07059276289976,29,2,5,6.896551724137931
total,red_pine,2021,outside,ah,48.2067177177731,119.07059276289957,29,1,5,3.4482758620689653
total,red_pine,2021,outside,rp,34.92537407606828,86.26567396788866,29,1,5,3.4482758620689653
total,red_pine,2021,outside,sm,34.92537407606828,86.26567396788866,29,1,5,3.4482758620689653
total,red_pine,2021,inside,rm,6470.322962314529,15981.697716916888,28,24,5,85.71428571428571
total,red_pine,2021,inside,svb,4837.456740246979,11948.51814841004,28,18,5,64.28571428571429
total,red_pine,2021,inside,pc,2557.038741656777,6315.88569189224,28,16,5,57.14285714285714
total,red_pine,2021,inside,wa,1702.6594542266687,4205.568851939872,28,15,5,53.57142857142857
total,red_pine,2021,inside,qa,1696.037838909528,4189.213462106535,28,9,5,32.142857142857146
total,red_pine,2021,inside,bta,1571.211849402954,3880.8932680252965,28,14,5,50
total,red_pine,2021,inside,ab,780.0041788148214,1926.6103216726094,28,8,5,28.57142857142857
total,red_pine,2021,inside,sb,737.2098546331807,1820.9083409439568,28,11,5,39.285714285714285
total,red_pine,2021,inside,ro,626.651989178713,1547.8304132714215,28,13,5,46.42857142857143
total,red_pine,2021,inside,bc,485.52818473374265,1199.2546162923445,28,7,5,25
total,red_pine,2021,inside,eh,374.97031927927446,926.176688619808,28,3,5,10.714285714285714
total,red_pine,2021,inside,wp,289.3816709159946,714.772727162507,28,5,5,17.857142857142858
total,red_pine,2021,inside,sm,194.6192216656908,480.7094775142563,28,5,5,17.857142857142858
total,red_pine,2021,inside,pb,168.6351591313589,416.5288430544565,28,6,5,21.428571428571427
total,red_pine,2021,inside,co,99.85677241538721,246.64622786600646,28,3,5,10.714285714285714
total,red_pine,2021,inside,stm,72.34541772899857,178.6931817906265,28,2,5,7.142857142857142
total,red_pine,2021,inside,ah,41.26703202958286,101.92956911306966,28,1,5,3.571428571428571
total,red_pine,2021,inside,yp,36.172708864499285,89.34659089531326,28,1,5,3.571428571428571
total,red_pine,2021,inside,wo,13.755677343194359,33.976523037690065,28,1,5,3.571428571428571
total,red_pine,2022,outside,ab,5297.8202921060065,13085.616121501838,29,17,6,58.620689655172406
total,red_pine,2022,outside,svb,3914.591150330523,9669.040141316393,29,19,6,65.51724137931035
total,red_pine,2022,outside,sb,3562.378454266175,8799.074782037453,29,23,6,79.3103448275862
total,red_pine,2022,outside,rm,3320.3650149046157,8201.301586814401,29,19,6,65.51724137931035
total,red_pine,2022,outside,pb,1250.4254068512357,3088.5507549225526,29,9,6,31.03448275862069
total,red_pine,2022,outside,wa,886.4156955434141,2189.446767992233,29,9,6,31.03448275862069
total,red_pine,2022,outside,ro,849.5209184291673,2098.3166685200435,29,11,6,37.93103448275862
total,red_pine,2022,outside,wp,838.2089778256407,2070.3761752293326,29,11,6,37.93103448275862
total,red_pine,2022,outside,bta,742.775393162784,1834.6552211120768,29,10,6,34.48275862068966
total,red_pine,2022,outside,eh,315.8029935900487,780.0333941674204,29,6,6,20.689655172413794
total,red_pine,2022,outside,qa,152.98283994597836,377.86761466656657,29,3,6,10.344827586206897
total,red_pine,2022,outside,pc,152.98283994597827,377.8676146665664,29,2,6,6.896551724137931
total,red_pine,2022,outside,ah,149.53881000236586,369.3608607058437,29,2,6,6.896551724137931
total,red_pine,2022,outside,co,122.97612271895593,303.75102311582117,29,4,6,13.793103448275861
total,red_pine,2022,outside,sm,104.77612222820484,258.79702190366595,29,3,6,10.344827586206897
total,red_pine,2022,outside,stm,88.05074864288765,217.48534914793254,29,3,6,10.344827586206897
total,red_pine,2022,outside,rp,69.85074815213656,172.53134793577732,29,2,6,6.896551724137931
total,red_pine,2022,outside,wo,69.85074815213656,172.53134793577732,29,1,6,3.4482758620689653
total,red_pine,2022,outside,bc,48.206717717773174,119.07059276289976,29,2,6,6.896551724137931
total,red_pine,2022,outside,he,34.92537407606828,86.26567396788866,29,1,6,3.4482758620689653
total,red_pine,2022,outside,sa,34.92537407606828,86.26567396788866,29,1,6,3.4482758620689653
total,red_pine,2022,outside,wi,34.92537407606828,86.26567396788866,29,1,6,3.4482758620689653
total,red_pine,2022,inside,rm,8011.98371817013,19789.59978388022,28,25,6,89.28571428571429
total,red_pine,2022,inside,svb,4826.243200498984,11920.820705232492,28,15,6,53.57142857142857
total,red_pine,2022,inside,pc,3102.171512219467,7662.363635182084,28,16,6,57.14285714285714
total,red_pine,2022,inside,wa,1633.3686208017853,4034.42049338041,28,14,6,50
total,red_pine,2022,inside,bta,1532.9994016774838,3786.5085221433856,28,12,6,42.857142857142854
total,red_pine,2022,inside,qa,1199.8085611367048,2963.527146007661,28,6,6,21.428571428571427
total,red_pine,2022,inside,sb,1127.9755901166202,2786.099707588052,28,14,6,50
total,red_pine,2022,inside,ab,998.5677241538746,2466.4622786600708,28,10,6,35.714285714285715
total,red_pine,2022,inside,ro,805.47579464024,1989.525212761393,28,17,6,60.71428571428571
total,red_pine,2022,inside,wp,556.3463103106843,1374.1753864673906,28,9,6,32.142857142857146
total,red_pine,2022,inside,eh,330.1362562366649,815.4365529045623,28,3,6,10.714285714285714
total,red_pine,2022,inside,sm,230.79193053019043,570.0560684095705,28,5,6,17.857142857142858
total,red_pine,2022,inside,pb,182.39083647455362,450.5053660921474,28,6,6,21.428571428571427
total,red_pine,2022,inside,bc,173.72948229644257,429.1118212722132,28,4,6,14.285714285714285
total,red_pine,2022,inside,cc,86.1010950721932,212.66970482831724,28,1,6,3.571428571428571
total,red_pine,2022,inside,stm,86.10109507219286,212.66970482831638,28,2,6,7.142857142857142
total,red_pine,2022,inside,ah,82.53406405916624,203.85913822614066,28,2,6,7.142857142857142
total,red_pine,2022,inside,co,77.43974089408239,191.27616000838353,28,3,6,10.714285714285714
total,red_pine,2022,inside,wh,41.26703202958286,101.92956911306966,28,1,6,3.571428571428571
total,red_pine,2022,inside,sp,36.172708864499285,89.34659089531326,28,1,6,3.571428571428571
total,red_pine,2022,inside,wi,36.172708864499285,89.34659089531326,28,1,6,3.571428571428571
total,red_pine,2022,inside,wo,13.755677343194359,33.976523037690065,28,1,6,3.571428571428571
total,sta_rd,2019,outside,sb,6330.852936291181,15637.20675263922,34,17,2,50
total,sta_rd,2019,outside,wa,1519.2537723089738,3752.5568176031657,34,12,2,35.294117647058826
total,sta_rd,2019,outside,ab,474.94884950554547,1173.1236582786973,34,6,2,17.647058823529413
total,sta_rd,2019,outside,pc,309.2211014020371,763.7761204630317,34,6,2,17.647058823529413
total,sta_rd,2019,outside,rm,268.1036068780541,662.2159089887937,34,4,2,11.76470588235294
total,sta_rd,2019,outside,stm,208.52502757181972,515.0568181023948,34,4,2,11.76470588235294
total,sta_rd,2019,outside,bta,52.44569939484882,129.5408775052766,34,1,2,2.941176470588235
total,sta_rd,2019,outside,svb,29.78928965311706,73.57954544319915,34,1,2,2.941176470588235
total,sta_rd,2019,inside,sb,6698.373278243904,16544.981997262443,61,36,2,59.01639344262295
total,sta_rd,2019,inside,pc,4285.171953080519,10584.374724108884,61,37,2,60.65573770491803
total,sta_rd,2019,inside,wa,1411.3286409427608,3485.9817431286197,61,25,2,40.98360655737705
total,sta_rd,2019,inside,rm,621.3581890080056,1534.754726849774,61,10,2,16.39344262295082
total,sta_rd,2019,inside,ab,521.0339386884407,1286.9538285604485,61,12,2,19.672131147540984
total,sta_rd,2019,inside,ba,346.80864649362786,856.6173568392609,61,5,2,8.19672131147541
total,sta_rd,2019,inside,bta,330.2047801295954,815.6058069201007,61,5,2,8.19672131147541
total,sta_rd,2019,inside,stm,137.50768660479582,339.6439859138457,61,3,2,4.918032786885246
total,sta_rd,2019,inside,qa,116.22706454822739,287.08084943412166,61,4,2,6.557377049180328
total,sta_rd,2019,inside,sm,66.41546545612984,164.04619967664073,61,3,2,4.918032786885246
total,sta_rd,2019,inside,gb,45.835895534931964,113.21466197128197,61,1,2,1.639344262295082
total,sta_rd,2019,inside,bc,33.20773272806492,82.02309983832036,61,2,2,3.278688524590164
total,sta_rd,2019,inside,wi,22.9179477674659,56.60733098564078,61,1,2,1.639344262295082
total,sta_rd,2019,inside,cc,16.60386636403246,41.01154991916018,61,1,2,1.639344262295082
total,sta_rd,2019,inside,pb,6.314081403433476,15.595781066480686,61,1,2,1.639344262295082
total,sta_rd,2020,outside,sb,5855.482071848878,14463.04071746673,34,19,3,55.88235294117647
total,sta_rd,2020,outside,wa,1697.9895102276762,4194.034090262361,34,13,3,38.23529411764706
total,sta_rd,2020,outside,ab,448.09711480433333,1106.7998735667034,34,4,3,11.76470588235294
total,sta_rd,2020,outside,rm,417.0500551436397,1030.11363620479,34,5,3,14.705882352941178
total,sta_rd,2020,outside,stm,160.27465313645146,395.8783932470352,34,4,3,11.76470588235294
total,sta_rd,2020,outside,pc,70.90678417710001,175.139756917437,34,2,3,5.88235294117647
total,sta_rd,2020,outside,svb,59.57857930623412,147.1590908863983,34,2,3,5.88235294117647
total,sta_rd,2020,outside,bta,33.984614612597646,83.9419980931162,34,1,3,2.941176470588235
total,sta_rd,2020,inside,sb,6137.111861103477,15158.66629692559,61,30,3,49.18032786885246
total,sta_rd,2020,inside,pc,3731.8665552395414,9217.710391441668,61,31,3,50.81967213114754
total,sta_rd,2020,inside,wa,2274.7296918724505,5618.582338924954,61,32,3,52.459016393442624
total,sta_rd,2020,inside,rm,654.5659217360699,1616.7778266880928,61,16,3,26.229508196721312
total,sta_rd,2020,inside,ab,234.79250694272275,579.9374921485253,61,8,3,13.114754098360656
total,sta_rd,2020,inside,bta,231.28263408077055,571.2681061795033,61,5,3,8.19672131147541
total,sta_rd,2020,inside,ba,111.31508741553458,274.9482659163705,61,4,3,6.557377049180328
total,sta_rd,2020,inside,qa,89.33341322359594,220.65353066228198,61,3,3,4.918032786885246
total,sta_rd,2020,inside,sm,66.41546545612984,164.04619967664073,61,3,3,4.918032786885246
total,sta_rd,2020,inside,stm,52.14997693836536,128.81044303776247,61,3,3,4.918032786885246
total,sta_rd,2020,inside,bc,33.20773272806492,82.02309983832036,61,1,3,1.639344262295082
total,sta_rd,2020,inside,pb,29.232029170899345,72.20311205212138,61,1,3,1.639344262295082
total,sta_rd,2020,inside,wi,22.9179477674659,56.60733098564078,61,1,3,1.639344262295082
total,sta_rd,2021,outside,sb,5503.041676041783,13592.512939823204,34,19,4,55.88235294117647
total,sta_rd,2021,outside,wa,1401.3543837040813,3461.345327749081,34,14,4,41.17647058823529
total,sta_rd,2021,outside,ab,497.60525924727784,1229.0849903407764,34,7,4,20.588235294117645
total,sta_rd,2021,outside,rm,372.9950056677521,921.2976639993476,34,6,4,17.647058823529413
total,sta_rd,2021,outside,stm,123.35248357194882,304.68063442271364,34,4,4,11.76470588235294
total,sta_rd,2021,outside,sm,89.36786895935117,220.73863632959745,34,3,4,8.823529411764707
total,sta_rd,2021,outside,svb,59.57857930623412,147.1590908863983,34,2,4,5.88235294117647
total,sta_rd,2021,outside,pc,29.78928965311706,73.57954544319915,34,1,4,2.941176470588235
total,sta_rd,2021,outside,bta,11.328204870865942,27.98066603103888,34,1,4,2.941176470588235
total,sta_rd,2021,inside,sb,5541.005385524118,13686.28330224457,61,33,4,54.09836065573771
